"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT5G52650",0.000508356046015373,-0.855208740837794,0.124,0.27,1
"ATKRS-1",0.000512101915123831,-1.3067119234297,0.069,0.205,1
"AT1G54410",0.000513753571536336,-0.603535398853502,0.317,0.497,1
"AT2G19740",0.000516469714880797,-0.674454658345179,0.069,0.2,1
"AT1G27100",0.000527155752220164,-1.54051262593523,0.021,0.124,1
"AT5G48760",0.000529824369651043,-1.98892659022758,0.062,0.189,1
"AT2G23120",0.00055065718890406,-1.09158063230231,0.179,0.341,1
"AT3G63400",0.00057580127407005,-4.20327628371173,0.014,0.108,1
"GER2",0.000589458191080822,-1.55681864469964,0.076,0.211,1
"AT1G52930",0.00059321386243378,-4.00020040589321,0.014,0.108,1
"AT3G58610",0.000604503513108957,-1.46084506308689,0.193,0.346,1
"SCN1",0.000617498760875946,1.31862713582846,0.172,0.054,1
"IAA28",0.000618117388038225,2.59662945954098,0.159,0.049,1
"AT5G61170",0.000619601615162749,-0.745396657616248,0.317,0.497,1
"EMB3010",0.000632820756690047,-1.16857631240848,0.145,0.297,1
