"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT1G45231",3.53506423718573e-05,-2.28431358334626,0.005,0.111,0.631079667622396
"GATB",3.53506423718573e-05,-1.82119038035188,0.005,0.111,0.631079667622396
"AT1G58400",3.53506423718573e-05,-2.56334273905737,0.005,0.111,0.631079667622396
"MURE",3.53506423718573e-05,-2.82061876819792,0.005,0.111,0.631079667622396
"AT1G68080",3.53506423718573e-05,-1.50159710523563,0.005,0.111,0.631079667622396
"ARD3",3.53506423718573e-05,-2.47155152150732,0.005,0.111,0.631079667622396
"MYB2",3.53506423718573e-05,-2.40856439570483,0.005,0.111,0.631079667622396
"NDT1",3.53506423718573e-05,-2.30514617294944,0.005,0.111,0.631079667622396
"AT3G08620",3.53506423718573e-05,-3.16730156933582,0.005,0.111,0.631079667622396
"ATSIK",3.53506423718573e-05,-0.712674443506967,0.005,0.111,0.631079667622396
"AT3G24150",3.53506423718573e-05,-3.26259355355504,0.005,0.111,0.631079667622396
"PMS1",3.53506423718573e-05,-2.30346108802841,0.005,0.111,0.631079667622396
"AT4G08280",3.53506423718573e-05,-1.62955368736744,0.005,0.111,0.631079667622396
"CINV2",3.53506423718573e-05,-1.93201908072839,0.005,0.111,0.631079667622396
"AT4G16100",3.53506423718573e-05,-3.47830910817228,0.005,0.111,0.631079667622396
"AT4G18230",3.53506423718573e-05,-3.15435373889732,0.005,0.111,0.631079667622396
"AT4G34760",3.53506423718573e-05,-0.580514957652412,0.005,0.111,0.631079667622396
"MSI3",3.53506423718573e-05,-2.63081628084809,0.005,0.111,0.631079667622396
"RecQl3",3.53506423718573e-05,-2.72786599229332,0.005,0.111,0.631079667622396
"AT4G39470",3.53506423718573e-05,-2.89144504170459,0.005,0.111,0.631079667622396
"EMB3136",3.53506423718573e-05,-2.94772224357217,0.005,0.111,0.631079667622396
"AT5G14210",3.53506423718573e-05,-3.40450963581578,0.005,0.111,0.631079667622396
"AT5G16250",3.53506423718573e-05,-3.36352495225035,0.005,0.111,0.631079667622396
"AT5G39800",3.53506423718573e-05,-2.34854378759709,0.005,0.111,0.631079667622396
"XRCC3",3.53506423718573e-05,-3.16374913396446,0.005,0.111,0.631079667622396
"AT5G57890",3.53506423718573e-05,-2.53232101408844,0.005,0.111,0.631079667622396
"AT2G26200",3.55179409124722e-05,-0.716630756310971,0.027,0.173,0.634066281169454
"AT4G33070",3.55179409124722e-05,-1.90611108733479,0.027,0.173,0.634066281169454
"ASIL2",3.58802410623535e-05,-1.13680152983484,0.054,0.235,0.640534063445134
"BRIZ1",3.61226661064215e-05,-1.37954661862735,0.027,0.173,0.644861835331837
"SPT42",3.61226661064215e-05,-0.926351269789576,0.027,0.173,0.644861835331837
"GRF6.1",3.61634150441831e-05,0.325760018825337,0.211,0.568,0.645589285368756
"KIPK",3.63235591495824e-05,-0.771181874086961,0.032,0.185,0.648448177938344
"AT5G42850",3.65426031382777e-05,-1.13559767142074,0.038,0.198,0.652358551224534
"AT5G53800",3.65695531752485e-05,-0.536933535535059,0.065,0.259,0.652839663284536
"NRPC2",3.67371591123688e-05,-0.260209512586675,0.027,0.173,0.655831764474007
"AT5G64460",3.67371591123688e-05,-1.24662749676655,0.027,0.173,0.655831764474007
"AT1G79630",3.69131981466563e-05,-1.72358835513127,0.032,0.185,0.658974413314109
"COP8",3.69476554756841e-05,-0.896536310825301,0.097,0.321,0.659589545551913
"AT3G05070",3.73615683101125e-05,-0.497060037494112,0.027,0.173,0.666978717472129
"Tic22-III",3.73615683101125e-05,-0.974054599117982,0.027,0.173,0.666978717472129
"MUB4",3.73615683101125e-05,-1.0026607109945,0.027,0.173,0.666978717472129
"FHIT",3.73615683101125e-05,-1.68138957109552,0.027,0.173,0.666978717472129
"AT2G41790",3.74099316973376e-05,-1.38612869655406,0.054,0.235,0.66784210066087
"AT4G28360",3.75433858702939e-05,-0.58705975650586,0.065,0.259,0.670224524556486
"LSM1A",3.76423903456127e-05,-0.64441006219022,0.07,0.272,0.671991952449877
"EMB2083",3.76883158736113e-05,-1.29630206389331,0.038,0.198,0.672811814975709
"APL2",3.79960441730921e-05,-1.00704836212081,0.027,0.173,0.678305380578041
"NTRC",3.79960441730921e-05,-1.27172934222732,0.027,0.173,0.678305380578041
"DMS3",3.79960441730921e-05,-0.899105358449299,0.027,0.173,0.678305380578041
"AT3G56430",3.79960441730921e-05,-0.796828106876457,0.027,0.173,0.678305380578041
"AT5G27850",3.81087256464948e-05,-0.374638068197818,0.622,0.963,0.680316970241225
"AT5G10350",3.81694905775013e-05,-0.597301942921624,0.059,0.247,0.681401745789553
"GATL10",3.84758341846391e-05,0.265716258280082,0.076,0.284,0.686870591864178
"AT1G55820",3.8617796596259e-05,-0.293658858187023,0.07,0.272,0.689404904836416
"MCCA",3.87371222213659e-05,-0.910027480360845,0.032,0.185,0.691535105895825
"AT1G65280",3.87371222213659e-05,-0.356313252523074,0.032,0.185,0.691535105895825
"AT3G50620",3.87371222213659e-05,-1.16188743261381,0.032,0.185,0.691535105895825
"GSL03",3.8851827236616e-05,-1.27515943833544,0.049,0.222,0.693582819828069
"AT-P4H-1",3.88680749386381e-05,-1.10366982913333,0.038,0.198,0.693872873804567
"AT2G06025",3.92958084185627e-05,-1.65104666389436,0.027,0.173,0.701508771888181
"RABE1e",3.92958084185627e-05,-1.2548187602517,0.027,0.173,0.701508771888181
"PFI",3.94710178896397e-05,-0.336721870074392,0.038,0.198,0.704636611365847
"AT4G19610",3.94710178896397e-05,-1.18755831872646,0.038,0.198,0.704636611365847
"AT4G25315",3.94710178896397e-05,-0.6578820410059,0.038,0.198,0.704636611365847
"XRI1",3.95460224717679e-05,-1.20552634611492,0.054,0.235,0.705975593166001
"AT1G29220",3.98199231018049e-05,-0.532935367503891,0.043,0.21,0.710865267213422
"ftsh3",3.98199231018049e-05,-0.828490797158009,0.043,0.21,0.710865267213422
"AT3G02450",3.99614084599722e-05,-0.474251974082107,0.027,0.173,0.713391063827423
"RUS6",3.99614084599722e-05,-0.403180343275192,0.027,0.173,0.713391063827423
"MAF1",4.06147429386717e-05,-0.418134527494049,0.065,0.259,0.725054390941168
"EMB2816",4.0703636112226e-05,-1.1703093444377,0.038,0.198,0.726641311875459
"AT3G46845",4.13023962719418e-05,-0.786577436382804,0.032,0.185,0.737330378246704
"NRPB3",4.13248400098003e-05,-0.93092209516332,0.027,0.173,0.737731043854954
"AT3G22850",4.13248400098003e-05,-0.326023220299947,0.027,0.173,0.737731043854954
"AT5G63490",4.13248400098003e-05,-0.46723114581128,0.027,0.173,0.737731043854954
"AT5G33300",4.13335582557691e-05,-1.60571786202062,0.038,0.198,0.737886681981989
"TIM23-1",4.19384529854737e-05,-0.745440147973113,0.059,0.247,0.748685262696676
"AT1G50140",4.19384529854737e-05,0.306482130504603,0.059,0.247,0.748685262696676
"DDB1B",4.19684565089416e-05,-1.20076621531644,0.032,0.185,0.749220885597626
"AT3G12260",4.19988637160499e-05,-0.47339322406895,0.124,0.383,0.749763715058923
"SKS1",4.20899876989009e-05,-0.36616797374363,0.081,0.296,0.751390460400778
"HYD1",4.22443415977509e-05,-0.496828736097472,0.168,0.469,0.754145986203048
"AT5G47310",4.26212577030601e-05,-0.679253846267582,0.038,0.198,0.760874692515029
"AT5G11900",4.26446992432148e-05,-1.19028702308868,0.032,0.185,0.761293170889871
"AT5G57860",4.26446992432148e-05,-0.521236643929074,0.032,0.185,0.761293170889871
"AT3G04490",4.29384501918051e-05,-0.402637686423387,0.049,0.222,0.766537212824105
"PRMT4B",4.29683947330811e-05,-0.569694500193625,0.054,0.235,0.767071782774964
"AT4G14000",4.32792914894359e-05,-0.643305805690272,0.038,0.198,0.772621911669409
"AT5G24710",4.33312707228695e-05,-0.683280438859621,0.032,0.185,0.773549844944666
"AT4G32970",4.35114675826309e-05,-0.711753524895746,0.043,0.21,0.776766719285126
"maMYB",4.35654269804102e-05,-0.492941118658894,0.054,0.235,0.777730002454284
"AT2G23890",4.35745561115712e-05,-0.532852350808844,0.076,0.284,0.777892975703769
"EMB2762",4.36595420347717e-05,-0.516734579701544,0.059,0.247,0.779410144404744
"ATTPPA",4.36595420347717e-05,-0.553234551570916,0.059,0.247,0.779410144404744
"AT3G26720",4.39469550412925e-05,-0.968666878671052,0.038,0.198,0.784541041397153
"CDC25",4.39469550412925e-05,-0.784533660165724,0.038,0.198,0.784541041397153
"AT5G36210",4.41574477369811e-05,-0.629738973732731,0.043,0.21,0.788298757000586
"AT2G05790",4.42479770219301e-05,-0.854453797983828,0.059,0.247,0.789914885795496
"AT1G09130",4.44259097931186e-05,-0.661582890965417,0.07,0.272,0.793091341626753
"ATSTE24",4.47630325924913e-05,0.288350608279653,0.124,0.383,0.799109657841154
"AT1G01350",4.47831789910945e-05,-0.557711947938616,0.054,0.235,0.799469311349019
"FIP37",4.48119034998494e-05,-0.508905913225874,0.049,0.222,0.799982101279311
"AT5G07740",4.48119034998494e-05,-0.657023761662831,0.049,0.222,0.799982101279311
"ELF5",4.48119034998494e-05,-1.00132490053702,0.049,0.222,0.799982101279311
"KASI",4.49037345434062e-05,-0.621189590795303,0.114,0.358,0.801621469068887
"SRO1",4.53117026199132e-05,-0.507945876350301,0.038,0.198,0.808904515170691
"AT2G02570",4.54534317389531e-05,-0.821625047712671,0.049,0.222,0.811434663403791
"AT3G57940",4.54544494802594e-05,-0.838064420512287,0.032,0.185,0.81145283212159
"AT5G53540",4.54544494802594e-05,-0.512914898054806,0.032,0.185,0.81145283212159
"AT5G58450",4.57122931881349e-05,-3.81300918690018,0.011,0.123,0.816055857994585
"AT5G12190",4.60090564735301e-05,-0.326224157851,0.038,0.198,0.82135367616546
"PDCB1",4.6033168534952e-05,-0.846529259212037,0.054,0.235,0.821784124685964
"PXN",4.60587468602565e-05,-0.493900281065147,0.059,0.247,0.822240748949299
"LOL2",4.61838377422841e-05,-1.19353623012335,0.032,0.185,0.824473871375255
"AT4G25550",4.6375984002867e-05,0.278654633106743,0.081,0.296,0.827904066419181
"AT5G22280",4.66111779833089e-05,0.418725710294444,0.092,0.321,0.83210274935803
"TZP",4.67165797856226e-05,-0.952990336443607,0.038,0.198,0.833984382332934
"AT2G15270",4.68334732615034e-05,-0.501532631278389,0.043,0.21,0.836071164664359
"GAS41",4.68334732615034e-05,-0.889153047689653,0.043,0.21,0.836071164664359
"AT2G03350",4.69243156891782e-05,-0.536794485664904,0.032,0.185,0.837692883683209
"AT3G47890",4.69243156891782e-05,-0.290047454075875,0.032,0.185,0.837692883683209
"AT2G18630",4.75261176159315e-05,-0.521274788796499,0.043,0.21,0.848436251679609
"RPS2",4.75261176159315e-05,-0.949308853370152,0.043,0.21,0.848436251679609
"AT3G09690",4.79703550821114e-05,-0.335999450131397,0.054,0.235,0.856366778925852
"AT1G33680",4.81626935110299e-05,-0.828803038266358,0.038,0.198,0.859800404558906
"AT4G33700",4.81626935110299e-05,-0.739168199139989,0.038,0.198,0.859800404558906
"THO2",4.82284671135341e-05,-0.710818948722627,0.043,0.21,0.860974594910811
"AT4G24840",4.82284671135341e-05,-0.684601489382005,0.043,0.21,0.860974594910811
"AT5G08560",4.89406494056421e-05,-0.50984836424957,0.043,0.21,0.873688473189523
"WNK7",4.96498048180042e-05,-3.16286945875354,0.011,0.123,0.88634831561101
"MED21",4.96511790361353e-05,-0.666579550971165,0.038,0.198,0.886372848153088
"AT3G57280",4.96627936989369e-05,-0.538430018427081,0.043,0.21,0.886580193113421
"BZIP25",4.98932022850139e-05,0.321789524775918,0.059,0.247,0.890693447192068
"MYBR1",5.01941286171763e-05,0.786654405475677,0.049,0.222,0.896065584073831
"VRN2",5.06642056632401e-05,0.39889572721566,0.065,0.259,0.904457399500163
"AT2G30160",5.11832005228473e-05,0.289922402219088,0.038,0.198,0.913722495733869
"POB1",5.11832005228473e-05,-0.658768881018687,0.038,0.198,0.913722495733869
"DJ1A",5.16610712918556e-05,-0.542821909760827,0.086,0.296,0.922253444702207
"AT4G25210",5.18903143453473e-05,-0.433117623811307,0.043,0.21,0.92634589169314
"CYN",5.20789701301877e-05,-0.580830864374019,0.054,0.235,0.929713774764111
"AT3G49140",5.28116844421743e-05,-3.15677065140909,0.011,0.123,0.942794190661696
"AT3G56840",5.28116844421743e-05,-3.01248195974897,0.011,0.123,0.942794190661696
"AT5G14910",5.28116844421743e-05,-3.12808642857166,0.011,0.123,0.942794190661696
"GATA10",5.39073882138652e-05,-1.67395331682116,0.011,0.123,0.962354694393922
"TAAC",5.39073882138652e-05,-1.16315025017262,0.011,0.123,0.962354694393922
"AT2G31670",5.42122974009826e-05,0.31604358792639,0.043,0.21,0.967797933202342
"AT1G31760",5.50246075496714e-05,-3.00934688615184,0.011,0.123,0.982299293976733
"AT1G78150",5.61612197440859e-05,-0.378722540487713,0.119,0.358,1
"AT3G02710",5.61637385172371e-05,-0.954038752484105,0.011,0.123,1
"AT3G19440",5.61637385172371e-05,-2.68953936450037,0.011,0.123,1
"AT4G12760",5.61637385172371e-05,-2.31146869367433,0.011,0.123,1
"TMO6",5.61637385172371e-05,-2.17057789538116,0.011,0.123,1
"CSR1",5.61710777434368e-05,-0.331602629705054,0.168,0.457,1
"AT4G30010",5.70227632370576e-05,0.38959330900885,0.211,0.556,1
"AT2G25570",5.73251839258647e-05,-2.3703105335517,0.011,0.123,1
"AT2G42960",5.73251839258647e-05,-2.70273942564575,0.011,0.123,1
"AT3G03890",5.73251839258647e-05,-2.73756411616271,0.011,0.123,1
"SRFR1",5.73251839258647e-05,-1.46090645970803,0.011,0.123,1
"AIR9",5.8509353430358e-05,-1.77565494737663,0.011,0.123,1
"BAP1",5.8509353430358e-05,-2.06878468846165,0.011,0.123,1
"AT5G51630",5.8509353430358e-05,-2.34253482053201,0.011,0.123,1
"AT5G66820",5.8509353430358e-05,-2.18007892550663,0.011,0.123,1
"ICU2",5.8509353430358e-05,-2.39485763926382,0.011,0.123,1
"AT1G03270",5.97166636362584e-05,-1.74347477423945,0.011,0.123,1
"AT1G07660",5.97166636362584e-05,-2.07369908698779,0.011,0.123,1
"ATLP-1",5.97166636362584e-05,-2.09531453720747,0.011,0.123,1
"AT1G20910",5.97166636362584e-05,-1.70881254924252,0.011,0.123,1
"AT1G23230",5.97166636362584e-05,-1.86003533588875,0.011,0.123,1
"ELP2",5.97166636362584e-05,-1.43361350838047,0.011,0.123,1
"DTX1",5.97166636362584e-05,-0.862106121641972,0.011,0.123,1
"emb2410",5.97166636362584e-05,0.255806183173311,0.011,0.123,1
"ALIS1",5.97166636362584e-05,-2.142302131899,0.011,0.123,1
"AT3G13190",5.97166636362584e-05,-2.5363861313946,0.011,0.123,1
"AT4G11160",5.97166636362584e-05,-1.11354262488294,0.011,0.123,1
"ATSUV3",5.97166636362584e-05,-2.26884547689515,0.011,0.123,1
"AT4G17085",5.97166636362584e-05,-2.31981680206156,0.011,0.123,1
"AT4G22740",5.97166636362584e-05,-2.0447861239689,0.011,0.123,1
"AT4G31350",5.97166636362584e-05,-0.639940826529276,0.011,0.123,1
"AT4G38090",5.97166636362584e-05,-2.0147993665683,0.011,0.123,1
"AT5G10710",5.97166636362584e-05,-2.14138194355257,0.011,0.123,1
"AT5G15740",5.97166636362584e-05,-0.818867340680239,0.011,0.123,1
"MET1",5.97166636362584e-05,-1.00514744821853,0.011,0.123,1
"AT5G56900",5.97166636362584e-05,-1.4628747803921,0.011,0.123,1
"AT5G66090",5.97166636362584e-05,-2.51789540587247,0.011,0.123,1
"NIT1",6.62937764054066e-05,-0.844466691198364,0.119,0.346,1
"La2",6.67039612109806e-05,-3.1977347184935,0.016,0.136,1
"PAF2",6.68058323956074e-05,-0.714885992574308,0.081,0.284,1
"AT1G42960",6.77500915261093e-05,0.923362205337541,0.2,0.543,1
"AT4G10320",6.77800181733351e-05,0.499337727497891,0.146,0.42,1
"AT5G48970",7.05807747480563e-05,-2.5178709780501,0.016,0.136,1
"FBH2",7.19197397308927e-05,-1.58349865057433,0.016,0.136,1
"AT1G76170",7.3282707163667e-05,-1.61935676087492,0.016,0.136,1
"SYN2",7.3282707163667e-05,-1.64072193109356,0.016,0.136,1
"SYN4",7.35492094603734e-05,-0.83132446995728,0.07,0.259,1
"PIN1AT",7.37059537668567e-05,0.374098565580117,0.286,0.716,1
"AT5G11340",7.38365228067146e-05,0.290745823798103,0.108,0.346,1
"AHL22",7.44750554393038e-05,-0.30795650417825,0.07,0.259,1
"AT1G26170",7.46700795267362e-05,-2.41356305209324,0.016,0.136,1
"IMS1",7.46700795267362e-05,-1.39233140331413,0.016,0.136,1
"NF-YB11",7.46700795267362e-05,-2.38743236851699,0.016,0.136,1
"AT3G61960",7.46700795267362e-05,-1.85946730292976,0.016,0.136,1
"HCC1",7.60822655207166e-05,-2.0004614646428,0.016,0.136,1
"AT3G57470",7.60822655207166e-05,-1.83641792487606,0.016,0.136,1
"AT3G62330",7.60822655207166e-05,-1.3472710571091,0.016,0.136,1
"NAD-ME1",7.74026872137244e-05,0.461910647383679,0.13,0.395,1
"POP4",7.75196801530212e-05,-1.75134713524511,0.016,0.136,1
"CFM2",7.75196801530212e-05,-2.06906683237844,0.016,0.136,1
"RECA3",7.75196801530212e-05,-1.25014631034954,0.016,0.136,1
"AT5G61530",7.75196801530212e-05,-0.539880841372212,0.016,0.136,1
"AT1G04985",7.89827448254326e-05,-1.6296854919775,0.016,0.136,1
"RPL4",7.89827448254326e-05,-1.15080954424001,0.016,0.136,1
"FD1",7.89827448254326e-05,-1.91572171347266,0.016,0.136,1
"RSZ21",7.89827448254326e-05,-1.72120789832234,0.016,0.136,1
"RPA1A",7.89827448254326e-05,-1.63043494151125,0.016,0.136,1
"RABA1d",7.89827448254326e-05,-1.37955386459793,0.016,0.136,1
"AT5G63135",7.89827448254326e-05,-1.32716500433312,0.016,0.136,1
"AT5G63550",7.89827448254326e-05,-1.73424516928229,0.016,0.136,1
"PGY2",7.90318784252789e-05,0.342349362804311,0.346,0.815,1
"CYSD2",7.99024167944091e-05,-0.542531602840609,0.081,0.284,1
"WRKY19",8.00894769517409e-05,-0.820427977646496,0.022,0.148,1
"AT1G09280",8.0471887422724e-05,-0.781295852544535,0.016,0.136,1
"AT3G18420",8.0471887422724e-05,-1.83413377859226,0.016,0.136,1
"AT4G23760",8.0471887422724e-05,-1.70076871751965,0.016,0.136,1
"AT4G31410",8.0471887422724e-05,-1.35079200255216,0.016,0.136,1
"ALDH3I1",8.0471887422724e-05,-1.59525197204954,0.016,0.136,1
"SYP41",8.0471887422724e-05,-1.53048463438922,0.016,0.136,1
"YLS8",8.0856724277605e-05,-0.529142915017837,0.081,0.284,1
"TOM20-3",8.11068540604359e-05,-0.338018365372402,0.097,0.321,1
"AT1G06010",8.19875424023382e-05,-0.619131963848757,0.016,0.136,1
"SOS1",8.19875424023382e-05,-1.62191940387106,0.016,0.136,1
"AT2G32710",8.19875424023382e-05,-1.42286054060955,0.016,0.136,1
"NRPB7",8.19875424023382e-05,-0.526599384164743,0.016,0.136,1
"ycf1.1",8.19875424023382e-05,-1.18063107262606,0.016,0.136,1
"HSP17.6A",8.2432006067885e-05,-0.498081982323681,0.065,0.247,1
"ALDH6B2",8.27147021258614e-05,-0.406449222559865,0.076,0.272,1
"XIB",8.35301508851327e-05,-0.975904880388109,0.016,0.136,1
"VSR3",8.35301508851327e-05,-0.81852986818516,0.016,0.136,1
"AT2G15690",8.35301508851327e-05,-0.541722712892868,0.016,0.136,1
"AT2G32320",8.35301508851327e-05,-0.409708486607033,0.016,0.136,1
"AT2G42080",8.35301508851327e-05,-0.547050068197598,0.016,0.136,1
"AT3G20870",8.35301508851327e-05,-1.33432544319818,0.016,0.136,1
"AT3G50690",8.35301508851327e-05,-1.20157552026962,0.016,0.136,1
"AT3G53270",8.35301508851327e-05,-1.57765588542088,0.016,0.136,1
"AARE",8.35301508851327e-05,-1.10881017172453,0.016,0.136,1
"AT4G15520",8.35301508851327e-05,-1.48795931212557,0.016,0.136,1
"CYCT1%3B4",8.35301508851327e-05,-0.919070519449113,0.016,0.136,1
"AT5G47660",8.35301508851327e-05,-1.62633915743593,0.016,0.136,1
"MYB92",8.44089259125326e-05,-2.55254322478008,0.022,0.148,1
"mtLPD2",8.49227713117536e-05,0.644557122703306,0.168,0.457,1
"AT3G53970",8.5753755068062e-05,0.77001572623683,0.097,0.321,1
"AT2G24990",8.63932521893112e-05,-0.992418063749975,0.059,0.235,1
"AT4G02030",8.67454287660276e-05,-0.680542870122082,0.065,0.247,1
"AT1G60900",8.86854100972852e-05,-1.11622405748071,0.059,0.235,1
"SWN",8.8947872500341e-05,-1.94251621375572,0.022,0.148,1
"AT3G25150",8.99438475066343e-05,-0.324858936349215,0.081,0.284,1
"AT1G76120",9.05114159308111e-05,-0.866837009568311,0.022,0.148,1
"AT5G49665",9.05114159308111e-05,-0.900517051736301,0.022,0.148,1
"CSTF77",9.21008954166059e-05,-1.42065894508189,0.022,0.148,1
"AT3G60810",9.21008954166059e-05,-2.18223166377544,0.022,0.148,1
"AT4G30310",9.21008954166059e-05,-1.57343267672962,0.022,0.148,1
"TRN2",9.21008954166059e-05,-1.596940835936,0.022,0.148,1
"AHL1",9.2226705744148e-05,-0.264721790068643,0.076,0.272,1
"NCBP",9.33451649608437e-05,-0.360911997391573,0.076,0.272,1
"HDH",9.36173119526141e-05,-0.845320332689354,0.065,0.247,1
"PBB1",9.41143912680863e-05,0.50607268328524,0.103,0.333,1
"OEP7",9.48294758372431e-05,-1.52208787504287,0.032,0.173,1
"AT2G21340",9.5359275027421e-05,-1.18311677313516,0.022,0.148,1
"SCA3",9.5359275027421e-05,-1.41758436723761,0.022,0.148,1
"AT1G76600",9.60427062876605e-05,0.855946308176671,0.086,0.296,1
"AT2G46290",9.66873508874244e-05,-0.93518693725584,0.049,0.21,1
"TOM1",9.70024961115493e-05,-0.306836403198957,0.124,0.37,1
"AT2G20390",9.70289957568978e-05,-1.21634234477644,0.022,0.148,1
"AT5G22070",9.70289957568978e-05,-1.49505796268198,0.022,0.148,1
"Hsp70b",9.86225464301708e-05,-1.36868528897111,0.027,0.16,1
"AT5G01290",9.87262938972687e-05,-0.632117404852071,0.022,0.148,1
"PUR4",9.99678321257258e-05,-1.05773211629269,0.043,0.198,1
"ASPG1",0.00010013164544457,-1.33837500090523,0.038,0.185,1
"AT1G12800",0.000100451594449966,-0.794309611867767,0.022,0.148,1
"SWEETIE",0.000100451594449966,-1.24755735543394,0.022,0.148,1
"RPL15",0.000100451594449966,-1.35661493590452,0.022,0.148,1
"AT4G12060",0.000100451594449966,-1.43284321983217,0.022,0.148,1
"MCM2",0.000100947733216924,-1.34545335329262,0.032,0.173,1
"I-2",0.00010103395686556,-0.63645033151664,0.059,0.235,1
"MKK4",0.000101909072778026,-1.36880601119037,0.027,0.16,1
"FER4",0.000102205328430898,-0.710194180979547,0.022,0.148,1
"AT5G04810",0.000102205328430898,-0.720459849701786,0.022,0.148,1
"DAR4",0.000102205328430898,-1.13354144019086,0.022,0.148,1
"AT1G73230",0.000102654778261822,0.474999654515482,0.205,0.543,1
"AT2G19270",0.000103620910046928,-0.260098172331279,0.049,0.21,1
"AT1G04200",0.000103987932946601,-1.04441069938362,0.022,0.148,1
"ftsh10",0.000103987932946601,-1.10422625443002,0.022,0.148,1
"AT1G58060",0.000103987932946601,-0.472759318962936,0.022,0.148,1
"RCY1",0.000103987932946601,-0.876490708953875,0.022,0.148,1
"AT2G46580",0.000103987932946601,-1.09348561538333,0.022,0.148,1
"TPR8",0.000103987932946601,-0.388812373663061,0.022,0.148,1
"AT4G18930",0.000103987932946601,-1.20947975669471,0.022,0.148,1
"TSB2",0.000103987932946601,0.470484653918541,0.022,0.148,1
"AT5G04170",0.000103987932946601,-1.03878461135844,0.022,0.148,1
"HVT1",0.000104004052251095,0.677478478880636,0.076,0.272,1
"FASS",0.000104077970901461,0.330369042492304,0.086,0.296,1
"PCNA1",0.000104144805575043,-1.77011801073214,0.032,0.173,1
"TTN7",0.000104363808806402,-0.558583752394383,0.043,0.198,1
"AT2G31725",0.000104363808806402,-1.11442323846821,0.043,0.198,1
"TRN1",0.00010504413239578,-0.740173960920282,0.059,0.235,1
"GYRB1",0.000105298781618324,-1.56460167688074,0.027,0.16,1
"AT4G37130",0.000105298781618324,-0.72185863657092,0.027,0.16,1
"AT5G10160",0.000105298781618324,-0.813971120164267,0.027,0.16,1
"AT2G45260",0.000105869233871782,-0.867036640266994,0.043,0.198,1
"AT2G45810",0.000105869233871782,-0.695078775558215,0.043,0.198,1
"IVD",0.000106413908720358,-0.300410559257228,0.059,0.235,1
"PSRP6",0.000107395134075551,-1.22030895448957,0.043,0.198,1
"FPS2",0.000107881893602622,-1.51740154098944,0.038,0.185,1
"BIOF",0.00010879469119594,-0.807089383072539,0.027,0.16,1
"AT3G05570",0.000108941769116939,-0.95125162444324,0.043,0.198,1
"AT1G12050",0.000109120092761661,-1.59728056869634,0.032,0.173,1
"AT4G18590",0.000109120092761661,-0.553730534303913,0.032,0.173,1
"XYL4",0.000109120092761661,-1.08382901817301,0.032,0.173,1
"PDF2",0.000109498385113573,-1.48566643030854,0.038,0.185,1
"SSR16",0.000109498385113573,-0.502277328981725,0.038,0.185,1
"ECT5",0.000110309799687905,-0.54736805232356,0.065,0.247,1
"NSN1",0.000110583436534369,-1.54337735193879,0.027,0.16,1
"AT4G38100",0.000110583436534369,-0.748064449793943,0.027,0.16,1
"BPC6",0.000110583436534369,-1.24108493403285,0.027,0.16,1
"AT1G53710",0.000112399900667259,-0.864626311164882,0.027,0.16,1
"AT4G02010",0.000112399900667259,-1.38883347925069,0.027,0.16,1
"AT4G26600",0.000112399900667259,-1.77567216673146,0.027,0.16,1
"AT4G32930",0.000113708725777209,-0.850862975510742,0.043,0.198,1
"bHLH093",0.000114319024472649,-0.679798974146137,0.032,0.173,1
"CRF10",0.000114486058865692,-0.949418116273851,0.038,0.185,1
"AT3G04470",0.000114486058865692,-0.762423029177001,0.038,0.185,1
"AT5G17440",0.000114486058865692,-1.15651086038914,0.038,0.185,1
"AT3G26360",0.000115340958073327,-1.00931776918857,0.043,0.198,1
"BPM1",0.000115340958073327,-1.08462909803668,0.043,0.198,1
"AT3G54760",0.000115698880723919,-1.12960291596116,0.049,0.21,1
"AT1G31440",0.000115978246151615,-0.841140087204799,0.054,0.222,1
"RAPTOR1",0.000116103306628409,-0.723250932158182,0.032,0.173,1
"AT4G00990",0.000116103306628409,-0.640085460285079,0.032,0.173,1
"MYB34",0.000117298750745334,-0.582122863025707,0.049,0.21,1
"AT3G18210",0.000117529116587836,-0.544845672660001,0.054,0.222,1
"AT3G53630",0.000117913829381316,-1.42667165523535,0.032,0.173,1
"AT2G36350",0.000118019635944122,-0.749382948834137,0.027,0.16,1
"AT5G11680",0.000118927198743079,-0.425616711804736,0.065,0.247,1
"AT2G39870",0.000119099528592823,-0.303847920935,0.054,0.222,1
"DUF7",0.000119687460062609,-0.263829818431331,0.038,0.185,1
"AT1G03150",0.000119750952279615,-0.875246757470309,0.032,0.173,1
"PRPL28",0.000119750952279615,-0.458607210264438,0.032,0.173,1
"AT1G53070",0.000119951032122164,-0.858142437311093,0.027,0.16,1
"UCH3",0.000119951032122164,-1.06427927975859,0.027,0.16,1
"TSO1",0.000120371247179996,-0.443150010034271,0.043,0.198,1
"AT1G77220",0.000120561281407404,-0.419618487899138,0.049,0.21,1
"TAFII59",0.000121470218645851,-0.79813185954805,0.038,0.185,1
"GOX3",0.000121615039385089,-0.850608433441011,0.032,0.173,1
"AAT",0.000121938034684353,-0.491446903532102,0.065,0.247,1
"rps15ae",0.000122093479395755,-0.351023945512304,0.043,0.198,1
"AT2G37020",0.000123277991493724,-0.745337532249553,0.038,0.185,1
