"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT5G10350",0.103471031031544,0.666028514429954,0.098,0.247,1
"SCP2",0.103471031031544,1.03166342794228,0.098,0.247,1
"ERH3",0.105136791803515,0.92960693823975,0.098,0.247,1
"AAT",0.105136791803515,1.30631507186791,0.098,0.247,1
"AT3G03070",0.105136791803515,1.31541285623439,0.098,0.247,1
"AT3G19540",0.105136791803515,1.27002775109415,0.098,0.247,1
"RPN1B",0.105136791803515,0.903241961892249,0.098,0.247,1
"ASP5",0.105136791803515,1.57075086151518,0.098,0.247,1
"UGP2",0.105136791803515,1.26274984249517,0.098,0.247,1
"AT5G48680",0.105136791803515,1.04578581726178,0.098,0.247,1
"AT5G59690",0.105136791803515,1.50122362613139,0.098,0.247,1
"AT1G21065",0.108169119311768,-1.1768955029566,0.024,0.111,1
"AT4G27720",0.108169119311768,-1.01412807517384,0.024,0.111,1
"AT4G01150",0.108239742697513,4.08891459172056,0.171,0.086,1
"TUB9",0.10855239130212,1.06907906937793,0.171,0.383,1
"NUDX27",0.109440201715132,0.931003476294971,0.146,0.333,1
"AT2G37480",0.11069352891993,-0.777601710913041,0.024,0.111,1
"AT2G48060",0.11069352891993,-0.747410131937897,0.024,0.111,1
"AT5G10820",0.11069352891993,-0.592484287154526,0.024,0.111,1
"PBB1",0.110984232170648,1.73500241390596,0.146,0.333,1
"GDI2",0.110984232170648,1.12039194522489,0.146,0.333,1
"CWLP",0.111987296824996,0.745575854178712,0.122,0.284,1
"AT2G37220",0.112545409544389,1.11658203781016,0.146,0.333,1
"AT4G27130",0.112545409544389,1.16339138610802,0.146,0.333,1
"AT1G06515",0.113264234828258,-0.417753641073527,0.024,0.111,1
"AT1G08040",0.113264234828258,0.865321225415035,0.024,0.111,1
"SS3",0.113264234828258,-0.571877825737581,0.024,0.111,1
"AT1G12850",0.113264234828258,1.03411411664287,0.024,0.111,1
"CENP-C",0.113264234828258,0.386259003567726,0.024,0.111,1
"AT1G17520",0.113264234828258,0.67497562236369,0.024,0.111,1
"AT1G19240",0.113264234828258,0.342649099669581,0.024,0.111,1
"KCS4",0.113264234828258,-0.316167715301094,0.024,0.111,1
"AT1G22970",0.113264234828258,0.94280823649676,0.024,0.111,1
"AT1G28280",0.113264234828258,2.13686081159793,0.024,0.111,1
"AT1G30845",0.113264234828258,0.769555879060523,0.024,0.111,1
"AT1G33270",0.113264234828258,1.09825996032608,0.024,0.111,1
"RHL1",0.113264234828258,-0.593416785704736,0.024,0.111,1
"RABG3E",0.113264234828258,0.487211552491126,0.024,0.111,1
"AT1G51350",0.113264234828258,0.584481126035721,0.024,0.111,1
"AT1G51430",0.113264234828258,1.12272795836211,0.024,0.111,1
"BRX-LIKE3",0.113264234828258,-0.356550385849873,0.024,0.111,1
"AT1G54380",0.113264234828258,1.01006995936002,0.024,0.111,1
"IDD7",0.113264234828258,0.290444066255645,0.024,0.111,1
"AT1G57620",0.113264234828258,1.17016214449148,0.024,0.111,1
"CW14",0.113264234828258,-0.417523809553095,0.024,0.111,1
"AT1G61640",0.113264234828258,-0.466517675202245,0.024,0.111,1
"AT1G62790",0.113264234828258,1.81815630743214,0.024,0.111,1
"URE",0.113264234828258,1.15221147492682,0.024,0.111,1
"AT1G71020",0.113264234828258,1.09501898185258,0.024,0.111,1
"AT1G77660",0.113264234828258,1.08053580335363,0.024,0.111,1
"AT1G80150",0.113264234828258,-0.546205370295919,0.024,0.111,1
"AT2G03140",0.113264234828258,0.617477507415543,0.024,0.111,1
"CHR5",0.113264234828258,1.93496911967202,0.024,0.111,1
"HMG2",0.113264234828258,-0.260272529757307,0.024,0.111,1
"AT2G17990",0.113264234828258,-0.338283007632508,0.024,0.111,1
"SLP3",0.113264234828258,0.698679404315097,0.024,0.111,1
"NDL3",0.113264234828258,-0.283106498873242,0.024,0.111,1
"SNF7.2",0.113264234828258,0.900743735983855,0.024,0.111,1
"CAF1",0.113264234828258,1.1293127967909,0.024,0.111,1
"AT2G20270",0.113264234828258,0.495853902425041,0.024,0.111,1
"EBF1",0.113264234828258,-0.278710261511731,0.024,0.111,1
"RBL1",0.113264234828258,0.724738493530627,0.024,0.111,1
"ENOC",0.113264234828258,-0.697052017385471,0.024,0.111,1
"PHO2",0.113264234828258,0.801029899545295,0.024,0.111,1
"SAMTL",0.113264234828258,0.445459340406997,0.024,0.111,1
"AGT3",0.113264234828258,-0.276810702505236,0.024,0.111,1
"APC7",0.113264234828258,0.721418650694682,0.024,0.111,1
"AT2G42240",0.113264234828258,0.977624448664845,0.024,0.111,1
"AT2G47210",0.113264234828258,1.18293696504144,0.024,0.111,1
"AT3G04130",0.113264234828258,0.587570140541792,0.024,0.111,1
"TRM6",0.113264234828258,0.865087419334611,0.024,0.111,1
"AT3G07320",0.113264234828258,-0.340242585082394,0.024,0.111,1
"AT3G08620",0.113264234828258,0.772122617664196,0.024,0.111,1
"LOG2.1",0.113264234828258,-0.34495307260775,0.024,0.111,1
"VCR",0.113264234828258,0.941495612321281,0.024,0.111,1
"SURF1",0.113264234828258,-0.348488102678644,0.024,0.111,1
"LOH2",0.113264234828258,0.911928793911574,0.024,0.111,1
"PEN2.1",0.113264234828258,1.66190195524308,0.024,0.111,1
"JMJD5",0.113264234828258,0.374500317071559,0.024,0.111,1
"MKK5",0.113264234828258,-0.371535353066982,0.024,0.111,1
"HGL1",0.113264234828258,-0.259557971491079,0.024,0.111,1
"AT3G25660",0.113264234828258,0.865290177244233,0.024,0.111,1
"AT3G25840",0.113264234828258,0.703248502407851,0.024,0.111,1
"RGS1",0.113264234828258,0.449954945434666,0.024,0.111,1
"DAYSLEEPER",0.113264234828258,0.876562344831905,0.024,0.111,1
"HA8",0.113264234828258,-0.645688151880664,0.024,0.111,1
"AT3G46600",0.113264234828258,1.2770888668819,0.024,0.111,1
"AT3G47965",0.113264234828258,1.58937650751706,0.024,0.111,1
"AT3G49890",0.113264234828258,0.774672284821331,0.024,0.111,1
"AT3G51100",0.113264234828258,0.316102088278984,0.024,0.111,1
"AT3G56050",0.113264234828258,1.99891291800078,0.024,0.111,1
"AT3G57340",0.113264234828258,1.02581374775317,0.024,0.111,1
"UTR6",0.113264234828258,-0.44061105187124,0.024,0.111,1
"AT3G59780",0.113264234828258,1.16059485377428,0.024,0.111,1
"PARP2",0.113264234828258,1.56224944038424,0.024,0.111,1
"AT4G02860",0.113264234828258,0.368756524896046,0.024,0.111,1
"FBW2",0.113264234828258,1.02534273241659,0.024,0.111,1
"AT4G16430",0.113264234828258,1.19299066848516,0.024,0.111,1
"TPS5",0.113264234828258,1.12291300629166,0.024,0.111,1
"AT4G18230",0.113264234828258,0.63964310230804,0.024,0.111,1
"VPS25",0.113264234828258,0.290280814705267,0.024,0.111,1
"INDH",0.113264234828258,0.751923611422299,0.024,0.111,1
"APG8A",0.113264234828258,-0.348641178601039,0.024,0.111,1
"AT4G23910",0.113264234828258,-0.2714240591501,0.024,0.111,1
"ABCB28",0.113264234828258,1.06033873115679,0.024,0.111,1
"PEL1",0.113264234828258,1.0817110853947,0.024,0.111,1
"NDB1",0.113264234828258,0.670091520176743,0.024,0.111,1
"AT4G28990",0.113264234828258,0.914774710927696,0.024,0.111,1
"GGT4",0.113264234828258,0.528857421213385,0.024,0.111,1
"MKK2",0.113264234828258,0.412971983723459,0.024,0.111,1
"GAMMA-VPE",0.113264234828258,0.865034239692324,0.024,0.111,1
"AT4G35410",0.113264234828258,1.06756235193108,0.024,0.111,1
"RecQl3",0.113264234828258,0.734883278619681,0.024,0.111,1
"AT4G35905",0.113264234828258,-0.496600910135498,0.024,0.111,1
"AT4G36080",0.113264234828258,1.51016800042153,0.024,0.111,1
"AT4G36180",0.113264234828258,1.66062128089452,0.024,0.111,1
"NAPRT1",0.113264234828258,0.676538788622506,0.024,0.111,1
"AT4G38200",0.113264234828258,0.677537526071754,0.024,0.111,1
"AtCDC48C",0.113264234828258,2.25601004203441,0.024,0.111,1
"CPSRP54",0.113264234828258,0.827935323314619,0.024,0.111,1
"MYB33",0.113264234828258,0.849367026083242,0.024,0.111,1
"emb2735",0.113264234828258,0.877215030829607,0.024,0.111,1
"AT5G07630",0.113264234828258,0.728583972397407,0.024,0.111,1
"AT5G09390",0.113264234828258,0.586207563351937,0.024,0.111,1
"AT5G10290",0.113264234828258,0.299537919855487,0.024,0.111,1
"AT5G11430",0.113264234828258,0.949395439683976,0.024,0.111,1
"NEF1",0.113264234828258,-0.421854730885798,0.024,0.111,1
"AT5G20130",0.113264234828258,0.979085973119443,0.024,0.111,1
"AT5G24980",0.113264234828258,-0.330790681736507,0.024,0.111,1
"AT5G40830",0.113264234828258,0.373407610968044,0.024,0.111,1
"UPM1",0.113264234828258,-0.343304779115568,0.024,0.111,1
"AT5G40910",0.113264234828258,-0.509428897419724,0.024,0.111,1
"AT5G42090",0.113264234828258,0.258902071428995,0.024,0.111,1
"AT5G45470",0.113264234828258,1.58905493458835,0.024,0.111,1
"BSK2",0.113264234828258,0.288410834811018,0.024,0.111,1
"AGD9",0.113264234828258,0.746161554425204,0.024,0.111,1
"AT5G55040",0.113264234828258,1.08790032113447,0.024,0.111,1
"SERAT1%3B1",0.113264234828258,-0.322240815787627,0.024,0.111,1
"AT5G57580",0.113264234828258,1.50323898461525,0.024,0.111,1
"AT5G58100",0.113264234828258,1.43202983725618,0.024,0.111,1
"AT5G61950",0.113264234828258,0.973708483986197,0.024,0.111,1
"AT5G64030",0.113264234828258,0.483263135499614,0.024,0.111,1
"KAC2",0.113264234828258,1.29791841717772,0.024,0.111,1
"AT5G65880",0.113264234828258,-0.31284879585419,0.024,0.111,1
"AT5G66290",0.113264234828258,0.668371830554575,0.024,0.111,1
"AT1G29470",0.113875043137888,1.38182584408959,0.244,0.531,1
"EIF4B2",0.116011375206828,1.19022627021763,0.073,0.198,1
"AT3G13120",0.116011375206828,1.08548139365517,0.073,0.198,1
"AT3G15460",0.116011375206828,0.98724974570669,0.073,0.198,1
"AT1G20920",0.118017539707668,1.83457527719892,0.073,0.198,1
"AT1G48440",0.118017539707668,1.39855502082795,0.073,0.198,1
"AT1G60200",0.118017539707668,1.05961328021281,0.073,0.198,1
"POK",0.118017539707668,0.939571010906008,0.073,0.198,1
"AT1G79090",0.118017539707668,0.611179312777378,0.073,0.198,1
"PRF1",0.118017539707668,1.24620144266585,0.073,0.198,1
"AT2G21300",0.118017539707668,0.523142464801539,0.073,0.198,1
"FTSZ2-1",0.118017539707668,0.697055316528051,0.073,0.198,1
"PRA1.B2",0.118017539707668,1.87183089077949,0.073,0.198,1
"AT2G45810",0.118017539707668,1.01727287338259,0.073,0.198,1
"AT3G26360",0.118017539707668,1.26071079149849,0.073,0.198,1
"AT3G54400",0.118017539707668,0.510763840276197,0.073,0.198,1
"AT4G03180",0.118017539707668,0.923605935755861,0.073,0.198,1
"EMB140",0.118017539707668,1.35089626723799,0.073,0.198,1
"FEY",0.118017539707668,0.898573028219112,0.073,0.198,1
"AT4G32930",0.118017539707668,1.18586001134427,0.073,0.198,1
"GRF2.1",0.118017539707668,1.36332427108545,0.073,0.198,1
"AT5G03660",0.118017539707668,1.17338296939727,0.073,0.198,1
"EICBP.B",0.118017539707668,1.37129689035934,0.073,0.198,1
"AT5G13030",0.118017539707668,0.978635428299514,0.073,0.198,1
"AT5G18590",0.118017539707668,1.49520451134586,0.073,0.198,1
"AT5G19370",0.118017539707668,1.10725927063652,0.073,0.198,1
"AT5G42850",0.118017539707668,1.32167115195461,0.073,0.198,1
"BOU",0.118017539707668,0.508235890794349,0.073,0.198,1
"AT5G47310",0.118017539707668,1.74681199476657,0.073,0.198,1
"TAP46",0.118017539707668,0.928823860732961,0.073,0.198,1
"AT5G53420",0.118017539707668,0.797132499276485,0.073,0.198,1
"AT5G56220",0.118017539707668,1.82368752084309,0.073,0.198,1
"RCD1",0.118041531132587,1.02208723167336,0.244,0.531,1
"AT1G67430",0.118220512807059,0.276004244724564,0.463,0.963,1
"CKL2",0.118785422546122,1.02055387224027,0.122,0.284,1
"AT3G53870",0.11900681919681,0.580937325966078,0.39,0.889,1
"SVB",0.120013362133644,4.7462162183148,0.122,0.049,1
"AT1G12000",0.120534516736029,1.79663481013467,0.122,0.284,1
"HVA22C",0.120534516736029,1.60861238447679,0.122,0.284,1
"ACLB-1",0.120534516736029,1.54440640896582,0.122,0.284,1
"AT5G14030",0.129954648669073,0.842173159508464,0.317,0.679,1
"PAC1",0.130355316414351,1.39116182912818,0.195,0.42,1
"CLPP4",0.130355316414351,1.37635600581436,0.195,0.42,1
"AT4G40040",0.131589147453632,1.12525903369352,0.293,0.63,1
"AT5G65360",0.132141289045955,1.2501751535085,0.171,0.37,1
"AT5G01290",0.132755927497848,0.502694480538242,0.049,0.148,1
"ACO3",0.132788041896293,1.05196300467352,0.22,0.469,1
"DCP5",0.133223873068136,1.15167214843232,0.244,0.519,1
"AT1G54610",0.133314073228566,1.03374972468761,0.098,0.235,1
"RNR1",0.133314073228566,1.31159333623818,0.098,0.235,1
"SNRNP-G",0.133314073228566,0.929009612474027,0.098,0.235,1
"NPSN11",0.133314073228566,0.893577738435856,0.098,0.235,1
"SSI2",0.133314073228566,1.19738916426708,0.098,0.235,1
"NF-YC11",0.133314073228566,0.857389096672373,0.098,0.235,1
"AT3G56370",0.133314073228566,1.02349434521677,0.098,0.235,1
"AT4G22310",0.133314073228566,1.39260655917398,0.098,0.235,1
"PUM6",0.133314073228566,1.11250265222533,0.098,0.235,1
"AT4G26310",0.133314073228566,0.556921265327934,0.098,0.235,1
"BSK1",0.133314073228566,1.49570405239225,0.098,0.235,1
"COPT5",0.133314073228566,1.59228053351812,0.098,0.235,1
"AT5G35730",0.133314073228566,1.35689532416073,0.098,0.235,1
"AT5G48385",0.133314073228566,1.16972742243398,0.098,0.235,1
"ARA12",0.133314073228566,1.78109905545749,0.098,0.235,1
"RA-5",0.135298830430399,0.609617920744871,0.049,0.148,1
"AT1G04200",0.135298830430399,1.19834363740713,0.049,0.148,1
"POM1",0.135298830430399,0.738734190696209,0.049,0.148,1
"RAB11c",0.135298830430399,1.36480107719442,0.049,0.148,1
"AT1G14820",0.135298830430399,0.860119265730258,0.049,0.148,1
"AT1G24610",0.135298830430399,1.09547384794354,0.049,0.148,1
"AT1G29790",0.135298830430399,0.621917256521197,0.049,0.148,1
"AT1G29980",0.135298830430399,2.02866535330472,0.049,0.148,1
"STOP1",0.135298830430399,1.14984021788601,0.049,0.148,1
"AT1G47830",0.135298830430399,1.31105401881696,0.049,0.148,1
"AT1G52370",0.135298830430399,1.13059078496537,0.049,0.148,1
"SNRK2.10",0.135298830430399,0.379366348328232,0.049,0.148,1
"AT1G65010",0.135298830430399,1.13906345330278,0.049,0.148,1
"PAO4",0.135298830430399,1.09445860803581,0.049,0.148,1
"AT1G65950",0.135298830430399,0.998431509025015,0.049,0.148,1
"AT1G75990",0.135298830430399,0.431951046983174,0.049,0.148,1
"GONST3",0.135298830430399,0.975584299756659,0.049,0.148,1
"RAE1",0.135298830430399,0.703352127217572,0.049,0.148,1
"GONST1",0.135298830430399,1.65112304661353,0.049,0.148,1
"OTLD1",0.135298830430399,0.950998431913596,0.049,0.148,1
"CKS1",0.135298830430399,0.788673805507609,0.049,0.148,1
"AT2G28310",0.135298830430399,0.381968823914497,0.049,0.148,1
"WRKY21",0.135298830430399,1.53428955529192,0.049,0.148,1
"PSRP4",0.135298830430399,0.863317497145095,0.049,0.148,1
"AT3G15140",0.135298830430399,0.835574341118795,0.049,0.148,1
"KINESIN-13A",0.135298830430399,1.32186587901059,0.049,0.148,1
"NPSN13",0.135298830430399,1.17922446576088,0.049,0.148,1
"AT3G17900",0.135298830430399,0.372689867376587,0.049,0.148,1
"AT3G18640",0.135298830430399,0.89866895880764,0.049,0.148,1
"AT3G20010",0.135298830430399,0.841034547672297,0.049,0.148,1
"MBD5",0.135298830430399,0.935156179456946,0.049,0.148,1
"AT3G56210",0.135298830430399,0.615879537805961,0.049,0.148,1
"SPL12",0.135298830430399,1.01214290978195,0.049,0.148,1
"AT3G62560",0.135298830430399,0.886697473361801,0.049,0.148,1
"AT4G01000",0.135298830430399,0.650726559392354,0.049,0.148,1
"KLCR1",0.135298830430399,0.970688796941116,0.049,0.148,1
"AT4G20330",0.135298830430399,0.688557709181073,0.049,0.148,1
"AT4G22750",0.135298830430399,1.19239649662513,0.049,0.148,1
"MOS1",0.135298830430399,1.27444885944264,0.049,0.148,1
"CKL6",0.135298830430399,0.401063494078839,0.049,0.148,1
"AT4G30310",0.135298830430399,0.98586902184959,0.049,0.148,1
"NTRB",0.135298830430399,1.2547364120124,0.049,0.148,1
"AT4G39880",0.135298830430399,0.641488820129481,0.049,0.148,1
"AT5G01160",0.135298830430399,0.621807395413499,0.049,0.148,1
"DME",0.135298830430399,0.944374261765795,0.049,0.148,1
"AT5G05360",0.135298830430399,1.19416246284021,0.049,0.148,1
"BON2",0.135298830430399,1.73269121869603,0.049,0.148,1
"SFC",0.135298830430399,1.53150761747025,0.049,0.148,1
"LCB2",0.135298830430399,1.01359825986975,0.049,0.148,1
"SS1",0.135298830430399,1.46791643094818,0.049,0.148,1
"ALY4",0.135298830430399,1.0825555687547,0.049,0.148,1
"AT5G38380",0.135298830430399,1.59942232993702,0.049,0.148,1
"AHP3",0.135298830430399,1.53504134721199,0.049,0.148,1
"VIM3",0.135298830430399,1.35024597133453,0.049,0.148,1
"WNK8",0.135298830430399,0.393496606209374,0.049,0.148,1
"BG-PPAP",0.135298830430399,0.95132102009743,0.049,0.148,1
"WPP1",0.135298830430399,1.18518389550206,0.049,0.148,1
"AT5G44500",0.135298830430399,1.42234260543325,0.049,0.148,1
"AT5G50350",0.135298830430399,0.945273876885898,0.049,0.148,1
"VTC5",0.135298830430399,1.20213846649661,0.049,0.148,1
"AT5G62610",0.135298830430399,0.647176348215076,0.049,0.148,1
"AT5G62950",0.135298830430399,1.1227153275816,0.049,0.148,1
"AT5G63440",0.135298830430399,1.08760516836322,0.049,0.148,1
"PAD2",0.135298830430399,1.12105291711763,0.049,0.148,1
"UBA2A",0.136564109304989,1.05899591991373,0.146,0.321,1
"SRF8",0.136564109304989,1.3373830149477,0.146,0.321,1
"RHM1",0.138419351658687,0.715956626026448,0.146,0.321,1
"SDF2",0.138419351658687,1.72227009652364,0.146,0.321,1
"TUA4",0.141351187015652,0.843732702044076,0.317,0.691,1
"SR34",0.148267933607376,0.785138045147028,0.171,0.358,1
"RPL24",0.149237941174115,3.97065436604474,0.146,0.074,1
"AT3G16310",0.149603136534224,1.56808635428782,0.073,0.185,1
"MGP2",0.149923896550608,1.82108067930067,0.122,0.272,1
"AT3G18790",0.149923896550608,1.55757582270267,0.122,0.272,1
"UBQ11",0.149923896550608,1.22321869831414,0.122,0.272,1
"ERS",0.149923896550608,1.8622056694248,0.122,0.272,1
"UNE5",0.151313150045619,0.711635875002638,0.293,0.617,1
"RBP47A",0.152101327956762,1.55556786409968,0.073,0.185,1
"E2F3",0.152101327956762,1.51881675492985,0.073,0.185,1
"AUX1",0.152101327956762,0.670630575403715,0.073,0.185,1
"DEG2",0.152101327956762,1.97680120181334,0.073,0.185,1
"AT3G05220",0.152101327956762,1.19885743132107,0.073,0.185,1
"ATFP8",0.152101327956762,1.55948732322993,0.073,0.185,1
"AT3G17850",0.152101327956762,1.156613721152,0.073,0.185,1
"GAUT1",0.152101327956762,0.905556037833591,0.073,0.185,1
"AT4G14385",0.152101327956762,1.21138549727439,0.073,0.185,1
"CKB2",0.152101327956762,1.46297012285466,0.073,0.185,1
"AT4G30993",0.152101327956762,1.0716522463008,0.073,0.185,1
"CER9",0.152101327956762,0.988536163060429,0.073,0.185,1
"SSR16",0.152101327956762,1.15072684747676,0.073,0.185,1
"CPK7",0.152101327956762,1.24226043262499,0.073,0.185,1
"EML3",0.152101327956762,0.674486003303286,0.073,0.185,1
"AT5G15980",0.152101327956762,1.56294739685696,0.073,0.185,1
"ckl8",0.152101327956762,0.747436842323134,0.073,0.185,1
"TOPP2",0.152101327956762,1.21357048316518,0.073,0.185,1
"SMAP1",0.153433089971478,0.984078404719994,0.244,0.506,1
"cpHsc70-2",0.155859288066428,0.824875445310451,0.22,0.457,1
"PAB1",0.159922539473155,1.44745647979558,0.171,0.358,1
"SCPL49",0.159922539473155,1.37148699397799,0.171,0.358,1
"OASA1",0.159922539473155,1.48318729544178,0.171,0.358,1
"AT5G11280",0.160643983940186,0.623048502952125,0.098,0.222,1
"ENODL14",0.162478243867844,3.67394166283268,0.171,0.099,1
"PHB",0.162478243867844,3.73495380932156,0.171,0.099,1
"RPL12-A",0.163737559517179,3.99647350769661,0.195,0.123,1
"WHY1",0.168002327347009,0.988450088589537,0.098,0.222,1
"AT1G31440",0.168002327347009,2.12778579526916,0.098,0.222,1
"AT1G80230",0.168002327347009,1.76373340493888,0.098,0.222,1
"AT2G16510",0.168002327347009,1.31376024627023,0.098,0.222,1
"AT2G17240",0.168002327347009,1.38954744840082,0.098,0.222,1
"AT3G01310",0.168002327347009,1.10494520122165,0.098,0.222,1
"MOS6",0.168002327347009,1.63129199845801,0.098,0.222,1
"CID12",0.168002327347009,1.50808361291609,0.098,0.222,1
"RBP31",0.168002327347009,1.35268861640604,0.098,0.222,1
"AT4G35785",0.168002327347009,1.62999904321552,0.098,0.222,1
"RPN10",0.168002327347009,1.27234411408601,0.098,0.222,1
"Cand7",0.168002327347009,0.995732198655456,0.098,0.222,1
"PIP1B",0.168662226750188,1.0492077865816,0.268,0.556,1
"EIF2 GAMMA",0.169214623665825,0.974058889058942,0.146,0.309,1
"AT3G42050",0.169214623665825,1.68845816523034,0.146,0.309,1
"AT1G05520",0.175063499951104,0.304148650911823,0.049,0.136,1
"CNX3",0.178305137993484,0.746241965994655,0.049,0.136,1
"BPS1",0.178305137993484,0.72513965149667,0.049,0.136,1
"AT1G04140",0.178305137993484,0.917663087307354,0.049,0.136,1
"AT1G04985",0.178305137993484,1.43291556528409,0.049,0.136,1
"AT1G09160",0.178305137993484,0.649917402888929,0.049,0.136,1
"AT1G12830",0.178305137993484,0.660620928544472,0.049,0.136,1
"TUB5",0.178305137993484,1.1811503064324,0.049,0.136,1
"p24delta5",0.178305137993484,1.1219923502827,0.049,0.136,1
"PIP5K1",0.178305137993484,1.0351077521359,0.049,0.136,1
"AT1G26170",0.178305137993484,1.04399490198171,0.049,0.136,1
"UPF3",0.178305137993484,1.21580034769904,0.049,0.136,1
"BGAL5",0.178305137993484,0.905728153404352,0.049,0.136,1
"PEX3",0.178305137993484,0.872986395018015,0.049,0.136,1
"ERF3",0.178305137993484,0.69893734653352,0.049,0.136,1
"CYP59",0.178305137993484,1.74663618567293,0.049,0.136,1
"AT1G54440",0.178305137993484,2.34712732426461,0.049,0.136,1
"Cand1",0.178305137993484,1.57636922720434,0.049,0.136,1
"RPL3B",0.178305137993484,1.30023693219772,0.049,0.136,1
"AT1G61990",0.178305137993484,0.282581081011171,0.049,0.136,1
"AT1G64330",0.178305137993484,0.793363184400638,0.049,0.136,1
"AT1G68490",0.178305137993484,1.02793528976761,0.049,0.136,1
"AT1G69460",0.178305137993484,1.59642762904341,0.049,0.136,1
"AT1G72410",0.178305137993484,1.11039116703297,0.049,0.136,1
"AT2G04280",0.178305137993484,1.30658747994072,0.049,0.136,1
"MUR3",0.178305137993484,1.3315516617148,0.049,0.136,1
"PCNA2",0.178305137993484,0.890950786628683,0.049,0.136,1
"UGT74D1",0.178305137993484,1.69352663937544,0.049,0.136,1
"AT2G35680",0.178305137993484,0.453840608985942,0.049,0.136,1
"PYL4",0.178305137993484,0.765285909622643,0.049,0.136,1
"PECT1",0.178305137993484,0.38548800533317,0.049,0.136,1
"AT2G40800",0.178305137993484,0.564264235550714,0.049,0.136,1
"POP4",0.178305137993484,0.948761204733606,0.049,0.136,1
"AT2G46490",0.178305137993484,1.33377874101228,0.049,0.136,1
"SEC8",0.178305137993484,0.586255248913689,0.049,0.136,1
"RABA1g",0.178305137993484,0.95267710964586,0.049,0.136,1
"AT3G19790",0.178305137993484,1.08491991540553,0.049,0.136,1
"EIN3",0.178305137993484,0.415648882685977,0.049,0.136,1
"AT3G25400",0.178305137993484,0.373805381984599,0.049,0.136,1
"CRK",0.178305137993484,0.300052796359443,0.049,0.136,1
"AT3G52660",0.178305137993484,1.12582167576251,0.049,0.136,1
"AT3G57470",0.178305137993484,1.57300395507113,0.049,0.136,1
"AT4G00170",0.178305137993484,0.950771192578981,0.049,0.136,1
"AT4G02220",0.178305137993484,0.600245781770042,0.049,0.136,1
"AT4G12700",0.178305137993484,0.466591182102211,0.049,0.136,1
"RABA1d",0.178305137993484,1.47390935167817,0.049,0.136,1
"AT4G19860",0.178305137993484,0.720274809825792,0.049,0.136,1
"ORP2A",0.178305137993484,1.54494602990746,0.049,0.136,1
"AT4G30660",0.178305137993484,1.60730820205623,0.049,0.136,1
"AT4G33140",0.178305137993484,1.85232440482638,0.049,0.136,1
"ALDH3I1",0.178305137993484,0.947108931226283,0.049,0.136,1
"PIS2",0.178305137993484,1.20437420563692,0.049,0.136,1
"FP6",0.178305137993484,0.647296370916109,0.049,0.136,1
"AT5G10390",0.178305137993484,1.02681062151245,0.049,0.136,1
"AT5G10745",0.178305137993484,1.42001335586801,0.049,0.136,1
"AT5G13360",0.178305137993484,0.455106095809048,0.049,0.136,1
"AT5G17900",0.178305137993484,0.81612983909515,0.049,0.136,1
"AT5G19050",0.178305137993484,0.973261278145998,0.049,0.136,1
"PDR2",0.178305137993484,1.03071948110412,0.049,0.136,1
"EMB2024",0.178305137993484,0.52100359944331,0.049,0.136,1
"AT5G25560",0.178305137993484,1.31697065224521,0.049,0.136,1
"CLC-D",0.178305137993484,1.21942069756722,0.049,0.136,1
"AT5G26760",0.178305137993484,1.7323534931042,0.049,0.136,1
"MIS12",0.178305137993484,1.40809402026717,0.049,0.136,1
"AT5G40530",0.178305137993484,0.774581771147543,0.049,0.136,1
"SYN2",0.178305137993484,0.78351799625761,0.049,0.136,1
"AT5G50740",0.178305137993484,0.797705375510354,0.049,0.136,1
"AT5G51140",0.178305137993484,1.30585504051403,0.049,0.136,1
"AT5G62580",0.178305137993484,0.934817870789264,0.049,0.136,1
"DXR",0.178305137993484,1.47191376002072,0.049,0.136,1
"AT5G63550",0.178305137993484,0.341107092405738,0.049,0.136,1
"ycf1.1",0.178305137993484,0.549727436055935,0.049,0.136,1
"ATE1",0.185316826247197,1.81316983066797,0.122,0.259,1
"GR-RBP5",0.185316826247197,1.78089641446978,0.122,0.259,1
"SR34a",0.185316826247197,1.24917614140477,0.122,0.259,1
"AT4G31880",0.185316826247197,1.37012848505644,0.122,0.259,1
"AT5G21090",0.185316826247197,2.30119723839424,0.122,0.259,1
"AT5G65750",0.185316826247197,1.16865882951028,0.122,0.259,1
"AT2G45990",0.19178505519531,1.24529811388295,0.073,0.173,1
"AT1G06890",0.194867175068949,0.819644489666255,0.073,0.173,1
"PCNA1",0.194867175068949,0.878095056370035,0.073,0.173,1
"ECA1",0.194867175068949,1.38668953970662,0.073,0.173,1
"CRT3",0.194867175068949,1.71612130249536,0.073,0.173,1
"AT1G21090",0.194867175068949,0.26336860308721,0.073,0.173,1
"AT1G52420",0.194867175068949,0.647972021484936,0.073,0.173,1
"AT1G67930",0.194867175068949,0.980556428760741,0.073,0.173,1
"AT1G76670",0.194867175068949,1.17920535306397,0.073,0.173,1
"NRPB3",0.194867175068949,1.09878141787717,0.073,0.173,1
"NERD",0.194867175068949,1.78750264548733,0.073,0.173,1
"CTEXP",0.194867175068949,2.36524253061935,0.073,0.173,1
"NTRC",0.194867175068949,1.08200614777616,0.073,0.173,1
"MTHFR2",0.194867175068949,1.55632057619301,0.073,0.173,1
