"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HOG1",0.0112448831817417,0.717199490801224,0.697,0.963,1
"COI1",0.0112728876051015,-1.66376953938072,0.028,0.111,1
"HA8",0.0112728876051015,-1.18273768397432,0.028,0.111,1
"AT1G21065",0.0114431593300896,-1.60034654591297,0.028,0.111,1
"GSTF8",0.0114703276556186,0.70066994765416,0.448,0.815,1
"AT5G19110",0.011542260537936,0.412720770831717,0.09,0.222,1
"CPSRP54",0.0116157100245109,-1.47977490737662,0.028,0.111,1
"AT5G35430",0.0116157100245109,-1.39987308426326,0.028,0.111,1
"AT3G02700",0.0117905653574779,-0.401654670395638,0.028,0.111,1
"FHY1.1",0.0118251999637201,0.559423839074477,0.034,0.123,1
"OBE2",0.0119677512126915,0.991229492345706,0.028,0.111,1
"AT5G48440",0.0119677512126915,-1.25906073669218,0.028,0.111,1
"AT2G04700",0.0119912574599174,-1.44611703341053,0.034,0.123,1
"ACT11",0.012028972620565,3.32548254446312,0.172,0.062,1
"SMT1",0.0121047235332584,0.698053627403536,0.234,0.494,1
"AT2G02960",0.0121472936891428,-1.51709751920054,0.028,0.111,1
"MTA",0.0121472936891428,-0.322357808644801,0.028,0.111,1
"NOXY2",0.0121472936891428,-1.2399655752997,0.028,0.111,1
"FIM5",0.0121472936891428,-0.84936221481619,0.028,0.111,1
"AT5G65490",0.0121472936891428,-0.77874664984174,0.028,0.111,1
"ASG2",0.0121593789094798,-1.38748557996062,0.034,0.123,1
"TAF13",0.0123292191018019,-0.649723035811059,0.028,0.111,1
"PTAC4",0.0123292191018019,-0.683981538609463,0.028,0.111,1
"AT2G04650",0.0123292191018019,-1.21335837392911,0.028,0.111,1
"FLU",0.0123292191018019,1.07428846454865,0.028,0.111,1
"HYH",0.0123292191018019,-1.34442882497153,0.028,0.111,1
"AT5G02850",0.0123292191018019,-0.474647887976884,0.028,0.111,1
"PAS2",0.0123292191018019,-0.583985910950057,0.028,0.111,1
"AT5G50370",0.0123292191018019,-0.995278926297095,0.028,0.111,1
"AT1G51350",0.0125135539822899,-1.32683829915952,0.028,0.111,1
"TED4",0.0125135539822899,-1.18021489095132,0.028,0.111,1
"ARI7",0.0125135539822899,0.449881461884594,0.028,0.111,1
"AT2G48060",0.0125135539822899,-0.296384299520072,0.028,0.111,1
"AT3G06435",0.0125135539822899,0.994685217914309,0.028,0.111,1
"ERF7",0.0125135539822899,0.908914427507473,0.028,0.111,1
"AT3G61540",0.0125135539822899,-0.651019293798707,0.028,0.111,1
"CKI1.1",0.0125135539822899,-1.17711861155088,0.028,0.111,1
"PDK1",0.0125135539822899,1.01228402224729,0.028,0.111,1
"AT5G08415",0.0125135539822899,-0.724097398353974,0.028,0.111,1
"AT5G63260",0.0125135539822899,0.384509811424841,0.028,0.111,1
"RGP1",0.0125281810637154,2.48915113178722,0.414,0.383,1
"XT1",0.0126026518028994,-0.743198493895113,0.062,0.173,1
"ERD4",0.0126161918129789,1.31518223644448,0.145,0.321,1
"GTE4",0.0127003250795375,0.970378223800003,0.028,0.111,1
"AT1G77660",0.0127003250795375,-0.550879294412432,0.028,0.111,1
"AT3G09470",0.0127003250795375,-0.38661703318516,0.028,0.111,1
"CAK1AT",0.0127003250795375,-0.662035589570937,0.028,0.111,1
"GAMMA-VPE",0.0127003250795375,1.20161023605248,0.028,0.111,1
"AHBP-1B",0.0127003250795375,-0.39810502827429,0.028,0.111,1
"NPX1",0.0127003250795375,-0.520250507358163,0.028,0.111,1
"CYCA2%3B3",0.0128895593604265,-0.714266003768536,0.028,0.111,1
"NADK1",0.0128895593604265,2.28642087418966,0.028,0.111,1
"EMB2754",0.0128895593604265,-0.495528892107155,0.028,0.111,1
"AT5G04910",0.0128895593604265,0.874883673780542,0.028,0.111,1
"SUVH1",0.0128895593604265,0.661025908797215,0.028,0.111,1
"EMB3136",0.0128895593604265,0.729292491883367,0.028,0.111,1
"AL4",0.0128895593604265,-0.506179056533534,0.028,0.111,1
"AT5G55530",0.0129089804838542,-0.419157410076395,0.083,0.21,1
"VAB3",0.0129276814557341,2.82422979804504,0.31,0.21,1
"AT5G59740",0.0130317051217602,1.17196931750142,0.034,0.123,1
"AT3G45930",0.0130629977532282,-0.783049635540634,0.041,0.136,1
"SDRB",0.0130644242541777,-0.703902716131966,0.076,0.198,1
"AT1G03040",0.0130812840104172,-0.569502307638218,0.028,0.111,1
"AT1G67300",0.0130812840104172,0.608416745619948,0.028,0.111,1
"CHR5",0.0130812840104172,0.966852980734604,0.028,0.111,1
"AT2G42240",0.0130812840104172,-0.616809198768515,0.028,0.111,1
"RGS1",0.0130812840104172,1.2365967594515,0.028,0.111,1
"AT4G18230",0.0130812840104172,-0.959704928008849,0.028,0.111,1
"AT4G27050",0.0130812840104172,0.259156337489784,0.028,0.111,1
"AT4G32920",0.0130812840104172,-0.568298133831386,0.028,0.111,1
"AT5G12120",0.0130812840104172,-0.860107566519,0.028,0.111,1
"SPL7",0.0130812840104172,0.326379383022339,0.028,0.111,1
"AT5G46420",0.0130812840104172,-0.530527102911614,0.028,0.111,1
"AT5G65880",0.0130812840104172,0.654185242484993,0.028,0.111,1
"FRS7",0.013212668420481,0.293043545180455,0.034,0.123,1
"AT4G14500",0.013212668420481,-1.13137748979403,0.034,0.123,1
"APP1",0.0132165853576167,0.71494618027172,0.117,0.272,1
"CID6",0.0135095334408493,1.23063620973288,0.103,0.247,1
"AT5G50180",0.0135281999403364,1.13424381850561,0.11,0.259,1
"AT4G31490",0.0135573489930318,0.299111092647,0.131,0.296,1
"GTL1",0.0135613052674721,4.66768134691299,0.117,0.025,1
"PIA1",0.0135613052674721,4.22025487182331,0.117,0.025,1
"VIP3",0.0135812723877341,-0.445556284801713,0.034,0.123,1
"DXR",0.0135821302222074,-0.985543832341546,0.041,0.136,1
"PEX3",0.0137591802774067,-0.670915577029282,0.041,0.136,1
"AT1G63830",0.0137591802774067,0.572163113793304,0.041,0.136,1
"TOPP3",0.0137689586416377,-0.34666426723857,0.034,0.123,1
"UGLYAH",0.0137689586416377,1.71404450563218,0.034,0.123,1
"XBAT33",0.0137689586416377,-0.781757059969128,0.034,0.123,1
"AT5G49950",0.0137689586416377,0.362861490794127,0.034,0.123,1
"I-2",0.0137809976341763,-0.322916719691923,0.097,0.235,1
"CAM2",0.0138821168268577,4.36054712575581,0.152,0.049,1
"AT3G05900",0.0138821168268577,3.6763686085017,0.152,0.049,1
"AT3G58670",0.0138990585324296,1.85711045480221,0.048,0.148,1
"AT4G35785",0.0139543927570495,0.384970904731255,0.09,0.222,1
"AT2G26210",0.013958931747695,-0.607224762718567,0.034,0.123,1
"BSH",0.013958931747695,-0.359646921550415,0.034,0.123,1
"UBP9",0.013958931747695,-0.767317718442534,0.034,0.123,1
"SPA2",0.013958931747695,1.36444384494392,0.034,0.123,1
"AT4G26620",0.0140078039558506,0.3184776743881,0.083,0.21,1
"AT1G30690",0.0141194051911383,-0.585570278441452,0.041,0.136,1
"GAE2",0.0141512149217523,0.828046891594288,0.034,0.123,1
"AT1G13640",0.0141512149217523,0.758886534831189,0.034,0.123,1
"AQI",0.0141512149217523,-0.271482431564786,0.034,0.123,1
"ATM1",0.0142442169130485,-0.589304887778349,0.048,0.148,1
"GIP1.1",0.0143026191717991,0.540562795188241,0.041,0.136,1
"AT1G17080",0.014345831549599,1.27033918056287,0.034,0.123,1
"HUB1",0.014345831549599,0.367999538212516,0.034,0.123,1
"AT3G12180",0.014345831549599,1.87117416133855,0.034,0.123,1
"AT3G54360",0.014345831549599,-0.307753256755462,0.034,0.123,1
"AT4G33780",0.014345831549599,-0.673910573040238,0.034,0.123,1
"AT5G24650",0.014345831549599,-0.6773524709784,0.034,0.123,1
"ANK6",0.014345831549599,1.41492817209026,0.034,0.123,1
"AT4G21570",0.0145327773476064,1.78834508193802,0.124,0.284,1
"SRF8",0.0145424281813698,0.3518268951907,0.145,0.321,1
"MLO2",0.014542805187325,2.40718915848149,0.034,0.123,1
"AT5G42940",0.0145597543382065,-0.384603462192,0.055,0.16,1
"ACX3",0.0146753489978577,0.511898186478183,0.041,0.136,1
"3BETAHSD/D1",0.0146753489978577,-0.419191070693112,0.041,0.136,1
"A/N-InvC",0.0146753489978577,-0.510415489189619,0.041,0.136,1
"GMII",0.0146753489978577,-0.48025057454023,0.041,0.136,1
"TPI",0.0147478331422099,0.829065701476726,0.386,0.79,1
"AT1G31300",0.014776134731821,-0.309199973216159,0.048,0.148,1
"AT1G68410",0.014776134731821,-0.482835038148549,0.048,0.148,1
"AT4G39880",0.014776134731821,0.464146041108283,0.048,0.148,1
"BASS2",0.0148510722805553,0.828868740763467,0.117,0.272,1
"AT1G10180",0.0148649047759392,-0.592278958930313,0.041,0.136,1
"AT1G34010",0.0148649047759392,-0.384461155390934,0.041,0.136,1
"AT1G72410",0.0148649047759392,-0.703829028330998,0.041,0.136,1
"PRA1.A3",0.0148649047759392,1.40577524754169,0.041,0.136,1
"CYP72A7",0.0148649047759392,-0.567763950260835,0.041,0.136,1
"AT3G15530",0.0148649047759392,0.467133221475963,0.041,0.136,1
"RAB11c",0.0149572905310261,0.789798957491958,0.048,0.148,1
"c-NAD-MDH1",0.0149967019368929,1.17120194222743,0.428,0.901,1
"AT1G68300",0.0150226317042175,1.39879595300493,0.097,0.235,1
"SPPL3",0.0150492322110931,0.384237416942913,0.069,0.185,1
"SMP2",0.0150566146452168,0.887950438532318,0.041,0.136,1
"PUB49",0.0150566146452168,0.339113566059146,0.041,0.136,1
"AT5G66420",0.0150775362022233,0.949748122274893,0.055,0.16,1
"AT3G12290",0.0150942626807306,-0.446471782888024,0.062,0.173,1
"ECT5",0.0151150949062764,0.876764806245195,0.103,0.247,1
"GN",0.0152504989114465,-0.583154787301456,0.041,0.136,1
"AT2G42780",0.0152504989114465,0.94304572119558,0.041,0.136,1
"AT5G24620",0.0152504989114465,1.16909443204801,0.041,0.136,1
"AT4G26710",0.0152526495411243,0.759603079913476,0.117,0.272,1
"AT5G12240",0.0152536986318288,-0.328029485791333,0.055,0.16,1
"AT2G19880",0.015273169397719,3.81928584958718,0.152,0.049,1
"CASP",0.0153254809362944,-0.478613459552605,0.048,0.148,1
"AT5G06750",0.0153254809362944,0.348728903887656,0.048,0.148,1
"ELM1",0.0153254809362944,0.605835638205929,0.048,0.148,1
"IAA9",0.0153373486074849,0.405861339187486,0.283,0.568,1
"RUB1",0.0154465780165636,0.398538412685895,0.041,0.136,1
"AT5G63550",0.0154465780165636,0.681791809319127,0.041,0.136,1
"ARFA1E",0.0154743967253745,1.17659296963108,0.317,0.654,1
"AT5G12320",0.0156114679087603,-0.301426047342332,0.055,0.16,1
"AT1G17860",0.0156448725388989,1.81910140143717,0.041,0.136,1
"ULP1D",0.0156448725388989,0.34099615310019,0.041,0.136,1
"GH9C2",0.0156448725388989,1.24655588072061,0.041,0.136,1
"AT1G69980",0.0156448725388989,-0.680720347785434,0.041,0.136,1
"AT2G26230",0.0156448725388989,0.940718065605996,0.041,0.136,1
"AT4G33140",0.0156448725388989,0.438029856092619,0.041,0.136,1
"AT5G51140",0.0156448725388989,1.99537334377942,0.041,0.136,1
"AT5G11850",0.0157089821206021,1.17102830836936,0.069,0.185,1
"AT4G18070",0.0157720403079417,0.915383323423933,0.179,0.383,1
"AT4G03020",0.0157931056489658,0.661550508626807,0.055,0.16,1
"UPL2",0.0158428498391738,1.24115325936719,0.138,0.309,1
"SWEETIE",0.015892727350827,0.637561346461344,0.048,0.148,1
"AT1G14570",0.0159572319584615,0.653292638627633,0.062,0.173,1
"AT1G49140",0.0159572319584615,0.850177140760632,0.062,0.173,1
"AT4G08230",0.0159791720589477,0.9516283906454,0.103,0.247,1
"iPGAM1",0.0160313709215537,0.606331948448917,0.345,0.704,1
"AT3G20510",0.016097840048539,2.81156310565536,0.152,0.049,1
"GLL22",0.0161304524658753,1.40295182601949,0.083,0.21,1
"TAA1",0.0161304524658753,0.383625109446384,0.083,0.21,1
"AT4G34660",0.0161619652619783,1.90490771000259,0.055,0.16,1
"AT3G17850",0.0162203608749906,0.654570732834468,0.069,0.185,1
"UBP12",0.0162318344205822,0.700327733358342,0.172,0.37,1
"AT3G05070",0.0163143857720131,0.683801886363626,0.062,0.173,1
"RCE1",0.0163238620439699,1.68570903155576,0.166,0.37,1
"AT3G62190",0.0163492185856943,-0.28059898879708,0.055,0.16,1
"AIM1",0.0164332209583653,0.711513942561952,0.076,0.198,1
"EFS",0.0164783548110296,1.28273151707419,0.048,0.148,1
"UNE6",0.0164783548110296,0.494211179518049,0.048,0.148,1
"AT4G31170",0.0164783548110296,0.575234279160842,0.048,0.148,1
"AT5G32450",0.0164783548110296,1.83552774430678,0.048,0.148,1
"BIP2",0.0164892294497118,0.588596010520788,0.283,0.543,1
"AT5G15265",0.0165383753768893,1.79901395396631,0.055,0.16,1
"AT1G48160",0.0166394215547927,0.431030721814952,0.09,0.222,1
"AT1G21630",0.0167294515942708,0.251975752035493,0.055,0.16,1
"CK1.1",0.0167294515942708,0.592054031497531,0.055,0.16,1
"SYD",0.0167463119648753,0.710542177456456,0.069,0.185,1
"AT2G32580",0.0168308883610007,1.00397642036302,0.097,0.235,1
"ERF1-1",0.0168308883610007,1.78417574275416,0.097,0.235,1
"AT3G20800",0.0168632858129802,0.939446977399201,0.062,0.173,1
"AT4G31320",0.0169224632900235,0.680750898800496,0.055,0.16,1
"AT1G30470",0.016924926132276,0.498518607711631,0.069,0.185,1
"AT5G20190",0.0170498209431329,0.946577490396936,0.062,0.173,1
"ARG1",0.0171052101109604,0.801287158009746,0.069,0.185,1
"AL1",0.0171217021631927,0.466365623887711,0.076,0.198,1
"AT2G34590",0.0172978540059406,0.456660732041709,0.172,0.358,1
"AT4G38520",0.017428329777856,0.277332853743128,0.062,0.173,1
"AT5G10400",0.017428329777856,0.342288786982046,0.062,0.173,1
"AtIPCS2",0.0174747260807744,1.74963846517334,0.097,0.235,1
"AT3G02420",0.0177917364152384,1.00601129975063,0.138,0.309,1
"HMGB3",0.0178885433090433,1.14357767910422,0.283,0.593,1
"AT3G13410",0.0179386583698571,1.01277369647993,0.138,0.309,1
"ADS2",0.0179916323957082,1.96766360884185,0.462,0.469,1
"BCA4",0.0183875789565335,0.947719139184044,0.076,0.198,1
"GLT1",0.0187570010379115,1.66109138893546,0.207,0.42,1
"CRY3",0.0188243672349458,1.63385116593817,0.117,0.272,1
"AT4G32330",0.0188825893069503,1.07399169362495,0.159,0.346,1
"RABE1c",0.0189476100771695,0.893583385777724,0.234,0.469,1
"TIP2",0.0191275815976234,6.27562889562964,0.11,0.025,1
"AT3G17780",0.0193518038607636,1.38025830541391,0.131,0.296,1
"AT2G05920",0.0194669515207869,1.50111391314294,0.124,0.284,1
"MTHFR1",0.019599316096469,0.954883450886922,0.276,0.568,1
"VAB2",0.0202327291034189,1.1076346319484,0.138,0.296,1
"PK1",0.0203100842937381,4.20608740782245,0.159,0.062,1
"PLAT2",0.0216332296230335,2.96985588944716,0.324,0.247,1
"CCT1",0.0218931089460679,1.06999985896186,0.103,0.235,1
"AT5G49540",0.0220421463150385,0.724634153970806,0.11,0.247,1
"PDIL1-4",0.0220974082348312,0.911309330606349,0.283,0.568,1
"WIH2",0.0221243002468819,-0.359378189865146,0.09,0.21,1
"PDIL2-3",0.0222311743562708,0.681274567738487,0.234,0.457,1
"AT1G79090",0.022292120446107,0.729483135727013,0.083,0.198,1
"AT1G47640",0.0223345767545476,0.263981818398934,0.09,0.21,1
"RHD4",0.0224221962302995,3.36942745430522,0.145,0.049,1
"DGL1",0.0233319709360659,1.21056773873112,0.269,0.556,1
"PMEPCRA",0.0234696141521987,2.21946751367947,0.483,0.568,1
"EMB2719",0.0238523801845622,0.361236457061944,0.124,0.272,1
"AT1G05870",0.0238582390696283,1.06929598932526,0.083,0.198,1
"ABCG35",0.0239389960124512,3.05228025189148,0.186,0.086,1
"TMT1",0.0239577579946164,4.03229372199706,0.124,0.037,1
"AT5G38830",0.0240495364347696,0.450486306469715,0.11,0.247,1
"ATB BETA",0.0247508852233102,0.948475046759386,0.138,0.296,1
"MAG1",0.0248358639092477,1.20317621320345,0.076,0.185,1
"EML3",0.0248358639092477,0.476508528555332,0.076,0.185,1
"p24beta2",0.025165019761079,0.776156444145564,0.131,0.284,1
"GLDP2",0.0251910395872075,1.67753082753496,0.172,0.358,1
"GAUT3",0.0253724076866722,0.423135628774418,0.062,0.16,1
"UBC34",0.0254702443428665,-0.806754658206673,0.034,0.111,1
"AT2G27900",0.0255189171928655,0.558398172857889,0.083,0.198,1
"PSP",0.026011394508944,-0.270659861345331,0.083,0.198,1
"RCY1",0.0261270119533418,-0.456159339056747,0.055,0.148,1
"PGM3",0.026183275363989,2.68564510783215,0.29,0.198,1
"ACT8",0.026190838879151,2.47756344245282,0.393,0.358,1
"CYCT1%3B3",0.026196586344416,-1.12778559433028,0.048,0.136,1
"EMB2765",0.0263057046673805,0.813096759740893,0.09,0.21,1
"AT1G71070",0.0263790502084931,0.2735943100764,0.103,0.235,1
"AT1G50630",0.0264358482223997,4.5782941670276,0.138,0.049,1
"CSN6A",0.0264893189498779,-1.0089237851066,0.034,0.111,1
"Tudor2",0.0266479029558384,0.583781799247893,0.159,0.333,1
"COR413-PM1",0.0266660138470239,3.70281033738367,0.193,0.099,1
"AT3G52990",0.0266887375436198,0.97897832058063,0.214,0.432,1
"NPG1",0.0268367492937912,-1.24990202032664,0.034,0.111,1
"AT4G15010",0.0268367492937912,-1.29689119680782,0.034,0.111,1
"AT3G46280",0.0269000290149348,5.98070908748162,0.103,0.025,1
"ILP1",0.0270082123856536,0.734086120311888,0.055,0.148,1
"AT3G62630",0.0270082123856536,0.254652748710555,0.055,0.148,1
"HOS15",0.0270402839051796,-0.607095631746624,0.062,0.16,1
"RHL1",0.0271881072936986,-0.586110252667805,0.034,0.111,1
"Mfl1",0.0271881072936986,0.438477108220847,0.034,0.111,1
"AT4G26540",0.0272549885851624,3.05497425912797,0.138,0.049,1
"AT1G44960",0.0273332532457818,-0.593584967088655,0.041,0.123,1
"HON5",0.0275328596302549,-0.271060746753181,0.069,0.173,1
"AT1G21370",0.0275434281898453,0.527409447810007,0.034,0.111,1
"AT5G54760",0.0276685544445503,-0.603123718445152,0.041,0.123,1
"SMO2-2",0.0278267395285466,0.789425362756927,0.11,0.247,1
"GTF2H2",0.0279027474144425,-1.15918560744048,0.034,0.111,1
"AT5G57580",0.0279027474144425,-1.03911928224849,0.034,0.111,1
"ATB' DELTA",0.0279494571990712,0.256169570829605,0.076,0.185,1
"AT1G80230",0.0280854512928805,0.904451667103017,0.097,0.222,1
"SIP3",0.0281085846383931,4.34037477826292,0.152,0.062,1
"DJ1D",0.0282040609708953,-0.283772594327658,0.062,0.16,1
"DME",0.0282229742748731,-0.512653924125155,0.055,0.148,1
"SPPL2",0.0282661005910742,-0.328984142404943,0.034,0.111,1
"AT2G24290",0.0282661005910742,1.56949040341407,0.034,0.111,1
"RPN13",0.0283414770649186,0.646243917013322,0.124,0.272,1
"AT2G31490",0.0283431815753941,0.873901184514712,0.221,0.444,1
"HIT1",0.0283498103421341,0.622276230866727,0.041,0.123,1
"PLC2",0.0285016615062324,0.250987021671871,0.062,0.16,1
"AT1G73480",0.0285339211946419,0.371405735050222,0.055,0.148,1
"AT1G11820",0.0286323710661956,0.721608551473901,0.117,0.259,1
"AT1G05720",0.0286335235340768,1.10844674484863,0.034,0.111,1
"ZIGA4",0.0286335235340768,1.11854631701005,0.034,0.111,1
"BRX-LIKE3",0.0286335235340768,-0.606216537138882,0.034,0.111,1
"AT2G20270",0.0286335235340768,-0.605968200486372,0.034,0.111,1
"AT5G65910",0.0286335235340768,0.643429178735314,0.034,0.111,1
"AT4G34960",0.0287327393396426,-0.605411413300112,0.048,0.136,1
"KEU",0.0287785118009899,1.17878448505265,0.076,0.185,1
"ARA12",0.0287808642264038,1.60594962133447,0.103,0.235,1
"AT5G24580",0.0287864384710256,3.65682852238741,0.193,0.099,1
"AT1G43690",0.0288478144306759,-0.325960548769552,0.055,0.148,1
"AT3G01380",0.0288478144306759,0.735314162281163,0.055,0.148,1
"AT5G47310",0.0288694347789773,0.807665545470207,0.083,0.198,1
"SCAMP5",0.0289138605612194,1.08699292530523,0.221,0.444,1
"FPA",0.029005052247893,1.15993706646112,0.034,0.111,1
"AT3G11590",0.029005052247893,0.676465585915318,0.034,0.111,1
"SYP42",0.029005052247893,-0.479325994620818,0.034,0.111,1
"BSK2",0.029005052247893,-0.508888184902141,0.034,0.111,1
"MPK20",0.0290595288044516,0.400689356489063,0.076,0.185,1
"AT5G65470",0.0290595288044516,1.0936440792526,0.076,0.185,1
"AT3G08630",0.0290641608458775,0.646442053326193,0.048,0.136,1
"DRT100",0.0292165966196178,2.34606352101727,0.352,0.296,1
"AT2G45180",0.0292294997319798,3.51026927845412,0.241,0.148,1
"AT5G52580",0.029251927894118,1.76301607031627,0.069,0.173,1
"HB2",0.0292768831775942,1.52423430011089,0.11,0.247,1
"AT3G56480",0.0292768831775942,2.40295379679003,0.193,0.099,1
"XIK",0.0293619924495923,0.630180917111003,0.097,0.222,1
"AT1G09740",0.0293807229263979,1.05270534133319,0.034,0.111,1
"AT5G02550",0.0293807229263979,0.512062182516632,0.034,0.111,1
"AT5G10820",0.0293807229263979,1.14027340789948,0.034,0.111,1
"EIF2 ALPHA",0.0293987742595929,-0.559686498227845,0.041,0.123,1
"LSM1B",0.0294845281118921,0.91299808067758,0.055,0.148,1
"AT4G39240",0.0294845281118921,1.26597453475596,0.055,0.148,1
"AT5G53650",0.0294845281118921,0.492681674585861,0.055,0.148,1
"AT3G03070",0.0295247900961915,0.426893380378348,0.11,0.247,1
"AT3G19460",0.0295472397320388,-0.259199059440952,0.069,0.173,1
"AUF1",0.0296454079280162,0.344917470081105,0.055,0.148,1
"AT3G52660",0.0297368844080029,1.54653854460105,0.048,0.136,1
"SRF6",0.029755770305146,1.48897693199754,0.041,0.123,1
"AT2G38840",0.029755770305146,0.662529165089639,0.041,0.123,1
"SETH5",0.0297605719521981,0.592408815941523,0.034,0.111,1
"CGL1",0.0297605719521981,0.767462771736515,0.034,0.111,1
"AT5G11580",0.0297605719521981,1.31071635715877,0.034,0.111,1
"PPC3",0.0299151985417024,3.09365535125455,0.103,0.025,1
"AT3G18860",0.0300305665360637,0.822447521783307,0.062,0.16,1
"PLP3b",0.0300305665360637,-0.250067820777807,0.062,0.16,1
"FMO GS-OX4",0.0301164875053936,1.07065085055208,0.041,0.123,1
"MUB1",0.0301164875053936,0.386727426273632,0.041,0.123,1
"SVR3",0.0301164875053936,0.734816037193281,0.041,0.123,1
"AGD5",0.0301346433935779,0.57239323670222,0.138,0.284,1
"AT1G15430",0.0301446358959036,1.57911699215247,0.034,0.111,1
"ALAAT2",0.0301446358959036,0.971329828105763,0.034,0.111,1
"PDIL1-6",0.0301446358959036,0.443032772054762,0.034,0.111,1
"VPS26A",0.0301446358959036,0.346197915595417,0.034,0.111,1
"KAC2",0.0301446358959036,1.89967956657958,0.034,0.111,1
"AT3G60800",0.0301455626562145,0.27684252467626,0.069,0.173,1
"PBD2",0.0301455626562145,1.0614833077062,0.069,0.173,1
"AT3G58030",0.0303446646614284,0.962470641688844,0.062,0.16,1
"SMG7",0.030418867850407,1.67054965662622,0.097,0.222,1
"AT2G46170",0.0304229536739508,1.04785826712523,0.048,0.136,1
"NRS/ER",0.0304622501936795,1.18732918345746,0.055,0.148,1
"PARC6",0.0304622501936795,-0.340293220251269,0.055,0.148,1
"TPR1",0.0305003057227514,0.364742114729983,0.076,0.185,1
"AMT1%3B1",0.0305345554862401,2.31443376681104,0.11,0.247,1
"PMEAMT",0.0305948565655889,0.310011957325764,0.09,0.21,1
"MEMB11",0.0307542680815063,0.81891135825363,0.069,0.173,1
"AT1G07470",0.0307710577505119,0.310905543561787,0.048,0.136,1
"TPST",0.0307710577505119,-0.310150044780712,0.048,0.136,1
"CLC-D",0.0307710577505119,0.327432925164294,0.048,0.136,1
"OTLD1",0.0307942875927154,0.555978573871768,0.055,0.148,1
"AT3G18215",0.0308492074762138,1.09918219101898,0.041,0.123,1
"PUX1",0.0308492074762138,0.917426400026845,0.041,0.123,1
"AT1G34350",0.0308730764587067,0.625014189698631,0.09,0.21,1
"CLPC1",0.0309120236153626,1.33791994159572,0.152,0.321,1
"AT1G69510",0.0309466829105129,0.783143312148551,0.248,0.481,1
"AT3G14595",0.0310625583064114,1.07077338657223,0.069,0.173,1
"OBF5",0.0310625583064114,0.92158310831197,0.069,0.173,1
"AT2G32320",0.0311225762523461,1.25634356208172,0.048,0.136,1
"AT3G58570",0.0311225762523461,-0.493174908430924,0.048,0.136,1
"ADC2",0.0311225762523461,1.52049967587987,0.048,0.136,1
"AT1G04780",0.0311294276350779,0.941735467222228,0.055,0.148,1
"AT1G13000",0.0311294276350779,0.279392796278727,0.055,0.148,1
"AT5G62950",0.0311294276350779,0.970086672180444,0.055,0.148,1
"AT1G77330",0.0312107839461082,3.32873653515305,0.248,0.16,1
"AT2G46000",0.0312212716628478,1.13266771978023,0.041,0.123,1
"AT5G07970",0.0312212716628478,1.86611751214693,0.041,0.123,1
"FQR1",0.0312212716628478,1.32428987405691,0.041,0.123,1
"EB1B",0.0312212716628478,0.867306403862955,0.041,0.123,1
"AT5G01460",0.031303948332046,0.377062530345368,0.062,0.16,1
"AT1G78040",0.0313145831334437,1.76765368750312,0.552,0.741,1
"ALB3",0.0314676930391053,0.515624863721669,0.055,0.148,1
"FKBP15-1",0.0315974594817903,0.736425092961307,0.159,0.333,1
"AT5G22140",0.0316294390799428,0.791560751249293,0.062,0.16,1
"GSTU27",0.0318091066185306,1.53625120389302,0.055,0.148,1
"CPK2",0.0318359616172723,0.57196426493475,0.048,0.136,1
"CSLD2",0.0318359616172723,0.416434916602539,0.048,0.136,1
"BETA-UP",0.0318359616172723,0.510444196417084,0.048,0.136,1
"AT3G30380",0.0319578280040294,0.897056368488698,0.062,0.16,1
"TTN8",0.0321536912820947,0.377322287374997,0.055,0.148,1
"AT5G54540",0.0321536912820947,1.79464440780354,0.055,0.148,1
"MPK16",0.0322116878579512,0.603534477898389,0.207,0.407,1
"AT4G39050",0.0323098461182143,1.08251764365833,0.076,0.185,1
"AT2G14900",0.0326765644058042,4.02517791160479,0.117,0.037,1
"RD2",0.0347502811590527,0.79321212832595,0.172,0.346,1
"AT4G12650",0.0371715064451754,1.39049253002946,0.131,0.272,1
"AT1G76400",0.0377228655721428,1.39580535282682,0.159,0.321,1
"GLP5",0.038105551893924,1.28923285353956,0.09,0.198,1
"AT3G56310",0.0389295260576298,0.800804874229341,0.131,0.272,1
"AT3G42050",0.0396141531538811,0.967047468303176,0.152,0.309,1
"TUB3",0.0399547371354984,0.536155646134882,0.379,0.704,1
"GME",0.0408597401044512,1.00004927473894,0.103,0.222,1
"ATR1",0.0410038494517938,1.18549943418774,0.166,0.333,1
"AT4G13615",0.0412420152627038,0.872038286361979,0.248,0.469,1
"BME3",0.0416291602555468,3.39883922983775,0.159,0.074,1
"UBC9",0.0418161095166696,3.17537552356432,0.186,0.099,1
"AT4G33380",0.0419004593363626,0.679407666575063,0.097,0.21,1
"iqd32",0.0421300991841791,1.29591149345869,0.145,0.296,1
"SDH2-1",0.0424394841970277,0.488977487817482,0.097,0.21,1
"QUA1",0.0431670940963648,0.882248751143682,0.097,0.21,1
"AT5G36290",0.0433520166390763,0.528918926767133,0.166,0.333,1
"RPT2",0.0435891925191051,3.1415071719325,0.145,0.062,1
"AT5G47060",0.0438913492203884,0.372945576341827,0.11,0.235,1
"KAS III",0.0442782585462721,0.633879604463134,0.097,0.21,1
"AT2G39870",0.0443880878270819,0.472120628341203,0.103,0.222,1
